"","X","ID","Site","Genus_species","datetime2","DEP","SHADE","BT","TC_interp","TC","AT","TA_interp","TA1m","diff_TC","diff_TA","species","site","region"
"137",10545,"3582_L","L","Ctenophorus isolepis","1979-03-03 08:11:00",0,45,35.8,36.59,38.8218515271591,23.4,22.29,33.9987320655652,-0.8,1.1,"C_isolepis","AUSL","Australia"
"138",8068,"1638_L","L","Ctenophorus isolepis","1978-11-28 08:32:00",0,42,38,38.72,38.9448126175463,27.2,28.39,32.9868699876074,-0.7,-1.2,"C_isolepis","AUSL","Australia"
"139",8140,"1721_L","L","Ctenophorus isolepis","1978-11-30 14:56:00",-2.5,50,39.4,40.08,30.3094715934712,32.1,34.87,21.789979683294,-0.7,-2.8,"C_isolepis","AUSL","Australia"
"140",9252,"2439_L","L","Ctenophorus isolepis","1979-01-13 08:57:00",0,50,37.9,38.61,39.1552165448127,34.8,32.66,40.4815479607206,-0.7,2.1,"C_isolepis","AUSL","Australia"
"141",9572,"2630_L","L","Ctenophorus isolepis","1979-01-26 11:20:00",0,0,37.4,38.11,36.1203205435591,28.7,32.46,31.1677577606649,-0.7,-3.8,"C_isolepis","AUSL","Australia"
"142",9974,"2913_L","L","Ctenophorus isolepis","1979-02-11 08:20:00",0,50,38.5,39.2,42.3336902117994,34.6,34.27,40.1482779673478,-0.7,0.3,"C_isolepis","AUSL","Australia"
"143",10356,"3309_L","L","Ctenophorus isolepis","1979-02-25 16:04:00",-2.5,50,38.2,38.93,28.8951508816018,32.2,36.09,26.6752953841446,-0.7,-3.9,"C_isolepis","AUSL","Australia"
"144",10472,"3425_L","L","Ctenophorus isolepis","1979-02-28 09:45:00",0,27,37.5,38.19,38.7535959663626,23.9,28.75,30.1181295828208,-0.7,-4.9,"C_isolepis","AUSL","Australia"
"145",5651,"846_L","L","Ctenophorus isolepis","1978-08-24 10:02:00",0,0,35.6,36.17,29.0396165918696,20.6,17.14,17.0335534466241,-0.6,3.5,"C_isolepis","AUSL","Australia"
"146",6928,"923_L","L","Ctenophorus isolepis","1978-10-16 08:06:00",0,0,34,34.63,36.3540660207318,18.3,18.4,24.1156797028875,-0.6,-0.1,"C_isolepis","AUSL","Australia"
"147",7489,"1264_L","L","Ctenophorus isolepis","1978-11-07 16:25:00",-2.5,50,37.8,38.36,28.0208889595248,35,34.12,24.3291868073886,-0.6,0.9,"C_isolepis","AUSL","Australia"
"148",7685,"1383_L","L","Ctenophorus isolepis","1978-11-13 09:45:00",0,0,37,37.6,38.9888151395981,25,22.42,27.0150341055708,-0.6,2.6,"C_isolepis","AUSL","Australia"
"149",8170,"1736_L","L","Ctenophorus isolepis","1978-12-01 17:05:00",-2.5,50,37.9,38.48,30.1225583062949,34.7,35.63,23.5422977523713,-0.6,-0.9,"C_isolepis","AUSL","Australia"
"150",8171,"1739_L","L","Ctenophorus isolepis","1978-12-01 17:10:00",-2.5,50,37.7,38.32,30.1225583062949,34.4,35.39,23.5422977523713,-0.6,-1,"C_isolepis","AUSL","Australia"
"151",9171,"2379_L","L","Ctenophorus isolepis","1979-01-10 09:35:00",0,50,38.1,38.72,40.8470662674972,30.8,34.54,39.400472505765,-0.6,-3.7,"C_isolepis","AUSL","Australia"
"152",9249,"2438_L","L","Ctenophorus isolepis","1979-01-13 08:55:00",0,50,37.9,38.53,39.1552165448127,34.8,32.54,40.4815479607206,-0.6,2.3,"C_isolepis","AUSL","Australia"
"153",9254,"2440_L","L","Ctenophorus isolepis","1979-01-13 09:30:00",0,48,38.5,39.06,38.4840375901749,36.3,35.9,39.6377670804377,-0.6,0.4,"C_isolepis","AUSL","Australia"
"154",9864,"2842_L","L","Ctenophorus isolepis","1979-02-07 09:25:00",0,50,38.1,38.72,40.4052203113095,32.3,34.37,37.0057564492755,-0.6,-2.1,"C_isolepis","AUSL","Australia"
"155",9900,"2870_L","L","Ctenophorus isolepis","1979-02-08 10:00:00",0,50,40.6,41.17,40.0034791697196,34.7,36.89,37.5668136874593,-0.6,-2.2,"C_isolepis","AUSL","Australia"
"156",10098,"3036_L","L","Ctenophorus isolepis","1979-02-15 15:35:00",-2.5,50,37.2,37.84,28.0972640954628,33,29.48,24.9610099694053,-0.6,3.5,"C_isolepis","AUSL","Australia"
"157",10425,"3389_L","L","Ctenophorus isolepis","1979-02-27 08:45:00",0,30,37.4,37.97,38.9279280808505,23.5,23.82,28.0588261920656,-0.6,-0.3,"C_isolepis","AUSL","Australia"
"158",10520,"3518_L","L","Ctenophorus isolepis","1979-03-02 08:05:00",0,50,37.7,38.26,38.4288332213336,24.7,26.07,35.5369991405966,-0.6,-1.4,"C_isolepis","AUSL","Australia"
"159",6906,"910_L","L","Ctenophorus isolepis","1978-10-15 10:30:00",-2.5,50,37.3,37.77,22.6262050856507,17.7,17.55,17.5672425788221,-0.5,0.1,"C_isolepis","AUSL","Australia"
"160",7913,"1619_L","L","Ctenophorus isolepis","1978-11-22 07:20:00",0,50,34.2,34.73,39.9210839711517,26.4,24.96,35.5367211338736,-0.5,1.4,"C_isolepis","AUSL","Australia"
"161",8142,"1726_L","L","Ctenophorus isolepis","1978-11-30 17:13:00",-2.5,50,37.4,37.88,28.2331044739917,31,31.79,21.6846786063638,-0.5,-0.8,"C_isolepis","AUSL","Australia"
"162",8537,"2049_L","L","Ctenophorus isolepis","1978-12-16 11:13:00",0,0,37.8,38.25,33.1356615644769,28.2,27.05,27.348252334301,-0.5,1.1,"C_isolepis","AUSL","Australia"
"163",9121,"2351_L","L","Ctenophorus isolepis","1979-01-08 16:46:00",-2.5,50,40.9,41.44,34.1464626764605,36.4,38.72,28.3495737841512,-0.5,-2.3,"C_isolepis","AUSL","Australia"
"164",9819,"2807_L","L","Ctenophorus isolepis","1979-02-05 17:05:00",-2.5,50,38.2,38.7,30.3745715191135,30,31.53,23.0300046234568,-0.5,-1.5,"C_isolepis","AUSL","Australia"
"165",9836,"2816_L","L","Ctenophorus isolepis","1979-02-06 08:57:00",0,50,37.7,38.25,39.4172880235246,28.2,27.77,35.5989888430495,-0.5,0.4,"C_isolepis","AUSL","Australia"
"166",10052,"2931_L","L","Ctenophorus isolepis","1979-02-14 08:36:00",0,18,37.8,38.27,38.9202968210558,30.3,28.12,30.7787891257565,-0.5,2.2,"C_isolepis","AUSL","Australia"
"167",10355,"3310_L","L","Ctenophorus isolepis","1979-02-25 16:09:00",-2.5,50,38.4,38.93,28.8951508816018,34,36.02,26.6752953841446,-0.5,-2,"C_isolepis","AUSL","Australia"
"168",10376,"3341_L","L","Ctenophorus isolepis","1979-02-26 08:07:00",0,36,32.8,33.31,37.7770396035302,21.4,20.78,31.1193240799345,-0.5,0.6,"C_isolepis","AUSL","Australia"
"169",10454,"3438_L","L","Ctenophorus isolepis","1979-02-28 08:26:00",0,48,38.2,38.66,37.4870931572623,24.2,23.19,32.6096934945007,-0.5,1,"C_isolepis","AUSL","Australia"
"170",10474,"3433_L","L","Ctenophorus isolepis","1979-02-28 11:07:00",0,0,38,38.46,34.8624252535127,28.1,30.35,28.4145450133179,-0.5,-2.2,"C_isolepis","AUSL","Australia"
"171",7202,"1020_L","L","Ctenophorus isolepis","1978-10-27 13:11:00",-2.5,50,38.2,38.58,20.4455518193306,23.4,25.97,19.7098272983758,-0.4,-2.6,"C_isolepis","AUSL","Australia"
"172",7240,"1063_L","L","Ctenophorus isolepis","1978-10-28 15:55:00",-2.5,50,35.5,35.87,19.0600415194002,24.4,25.36,15.4821982340775,-0.4,-1,"C_isolepis","AUSL","Australia"
"173",7463,"1241_L","L","Ctenophorus isolepis","1978-11-06 16:38:00",-2.5,50,38,38.36,24.9874061512225,31.4,33.49,20.8321977512644,-0.4,-2.1,"C_isolepis","AUSL","Australia"
"174",7478,"1255_L","L","Ctenophorus isolepis","1978-11-07 07:21:00",0,50,37.6,38.03,38.7003595221574,27.4,24.34,34.9491059042726,-0.4,3.1,"C_isolepis","AUSL","Australia"
"175",8576,"2107_L","L","Ctenophorus isolepis","1978-12-17 12:13:00",-2.5,50,38,38.39,23.3114991269176,30.4,27.95,27.160611848386,-0.4,2.4,"C_isolepis","AUSL","Australia"
"176",10359,"3303_L","L","Ctenophorus isolepis","1979-02-25 16:41:00",-2.5,50,38.5,38.91,25.8986871771277,34.4,35.62,27.195259874229,-0.4,-1.2,"C_isolepis","AUSL","Australia"
"177",10392,"3354_L","L","Ctenophorus isolepis","1979-02-26 09:21:00",0,30,35.8,36.16,38.186052234574,24.8,25.59,30.5233876107597,-0.4,-0.8,"C_isolepis","AUSL","Australia"
"178",10399,"3357_L","L","Ctenophorus isolepis","1979-02-26 09:32:00",0,0,36.5,36.9,38.4533952993817,24.8,25.75,29.0480225701002,-0.4,-0.9,"C_isolepis","AUSL","Australia"
"179",10400,"3364_L","L","Ctenophorus isolepis","1979-02-26 10:21:00",0,0,38.4,38.81,38.4533952993817,25.9,26.44,29.0480225701002,-0.4,-0.5,"C_isolepis","AUSL","Australia"
"180",6908,"914_L","L","Ctenophorus isolepis","1978-10-15 13:20:00",-2.5,50,37.8,38.08,19.8534624280541,22.2,21.78,17.4277137683647,-0.3,0.4,"C_isolepis","AUSL","Australia"
"181",7460,"1238_L","L","Ctenophorus isolepis","1978-11-06 16:07:00",-2.5,50,37.7,38.05,25.7059155832282,31.1,34.25,21.4258673484052,-0.3,-3.1,"C_isolepis","AUSL","Australia"
"182",7492,"1273_L","L","Ctenophorus isolepis","1978-11-07 17:22:00",-2.5,50,35.8,36.09,24.1029923736865,32,32.31,22.8607976784469,-0.3,-0.3,"C_isolepis","AUSL","Australia"
"183",7624,"1318_L","L","Ctenophorus isolepis","1978-11-12 09:00:00",0,0,33.7,33.97,37.2694631660088,20.2,17.33,23.6817895330488,-0.3,2.9,"C_isolepis","AUSL","Australia"
"184",8536,"2059_L","L","Ctenophorus isolepis","1978-12-16 11:15:00",0,0,38,38.27,33.1356615644769,27,27.09,27.348252334301,-0.3,-0.1,"C_isolepis","AUSL","Australia"
"185",8846,"2198_L","L","Ctenophorus isolepis","1978-12-28 08:11:00",0,42,36.2,36.51,38.9185709826687,23.9,21.95,33.8836583307755,-0.3,1.9,"C_isolepis","AUSL","Australia"
"186",10099,"3024_L","L","Ctenophorus isolepis","1979-02-15 15:48:00",-2.5,50,37.3,37.59,28.0972640954628,32,29.04,24.9610099694053,-0.3,3,"C_isolepis","AUSL","Australia"
"187",10436,"3404_L","L","Ctenophorus isolepis","1979-02-27 15:56:00",-2.5,50,38.5,38.84,22.1344709097615,30,28.12,20.1459859634861,-0.3,1.9,"C_isolepis","AUSL","Australia"
"188",10464,"3420_L","L","Ctenophorus isolepis","1979-02-28 08:31:00",0,42,38.3,38.64,38.05606965972,25.3,23.81,31.6439276304756,-0.3,1.5,"C_isolepis","AUSL","Australia"
"189",7232,"1051_L","L","Ctenophorus isolepis","1978-10-28 10:00:00",0,0,38.5,38.67,29.3038012252077,21.5,19.55,23.852538262837,-0.2,1.9,"C_isolepis","AUSL","Australia"
"190",7636,"1346_L","L","Ctenophorus isolepis","1978-11-12 12:13:00",-2.5,50,38.2,38.42,18.2793046318615,25,22.44,17.8562229726998,-0.2,2.6,"C_isolepis","AUSL","Australia"
"191",7650,"1345_L","L","Ctenophorus isolepis","1978-11-12 12:10:00",-2.5,50,38.2,38.39,18.2793046318615,23.8,22.43,17.8562229726998,-0.2,1.4,"C_isolepis","AUSL","Australia"
"192",8072,"1637_L","L","Ctenophorus isolepis","1978-11-28 11:06:00",0,0,38.1,38.27,38.7062174251076,29.2,32.93,29.3850838327405,-0.2,-3.7,"C_isolepis","AUSL","Australia"
"193",8079,"1644_L","L","Ctenophorus isolepis","1978-11-28 16:06:00",-2.5,50,38.7,38.88,29.438484468559,31.3,32.8,20.99974213854,-0.2,-1.5,"C_isolepis","AUSL","Australia"
"194",8098,"1653_L","L","Ctenophorus isolepis","1978-11-29 08:10:00",0,45,35,35.19,38.8100956322458,20,22.04,31.7561948129561,-0.2,-2,"C_isolepis","AUSL","Australia"
"195",8543,"2061_L","L","Ctenophorus isolepis","1978-12-16 16:50:00",-2.5,50,38.1,38.26,21.5628562887627,30.4,29.44,20.6611835658003,-0.2,1,"C_isolepis","AUSL","Australia"
"196",10553,"3596_L","L","Ctenophorus isolepis","1979-03-03 14:22:00",-2.5,50,38.5,38.66,30.4976323226296,32.8,32.66,25.3906564064723,-0.2,0.1,"C_isolepis","AUSL","Australia"
"197",7125,"972_L","L","Ctenophorus isolepis","1978-10-24 11:06:00",-2.5,50,38,38.11,25.0845955758073,26.2,26.72,23.4166570174226,-0.1,-0.5,"C_isolepis","AUSL","Australia"
"198",7148,"994_L","L","Ctenophorus isolepis","1978-10-25 09:13:00",0,0,38.3,38.44,37.4122669855228,26.3,25.31,29.8443423965173,-0.1,1,"C_isolepis","AUSL","Australia"
"199",7461,"1239_L","L","Ctenophorus isolepis","1978-11-06 16:10:00",-2.5,50,38,38.08,25.7059155832282,31.7,34.18,21.4258673484052,-0.1,-2.5,"C_isolepis","AUSL","Australia"
"200",7498,"1278_L","L","Ctenophorus isolepis","1978-11-07 17:08:00",-2.5,50,37.4,37.51,24.1029923736865,32,32.95,22.8607976784469,-0.1,-1,"C_isolepis","AUSL","Australia"
"201",7686,"1375_L","L","Ctenophorus isolepis","1978-11-13 10:39:00",0,0,38.1,38.18,29.5813782977062,25.4,25.15,24.2594066355556,-0.1,0.2,"C_isolepis","AUSL","Australia"
"202",8061,"1631_L","L","Ctenophorus isolepis","1978-11-28 08:29:00",0,50,38.6,38.7,38.2935574815294,25.6,28.29,34.2817930136872,-0.1,-2.7,"C_isolepis","AUSL","Australia"
"203",8065,"1640_L","L","Ctenophorus isolepis","1978-11-28 09:00:00",0,42,38.8,38.87,38.9448126175463,28.5,29.34,32.9868699876074,-0.1,-0.8,"C_isolepis","AUSL","Australia"
"204",8067,"1642_L","L","Ctenophorus isolepis","1978-11-28 09:16:00",0,42,38.5,38.62,38.9448126175463,28.2,29.57,32.9868699876074,-0.1,-1.4,"C_isolepis","AUSL","Australia"
"205",8105,"1655_L","L","Ctenophorus isolepis","1978-11-29 10:15:00",0,27,38.4,38.55,38.1006331638956,24.2,26.13,29.2206910070925,-0.1,-1.9,"C_isolepis","AUSL","Australia"
"206",9468,"2609_L","L","Ctenophorus isolepis","1979-01-22 08:25:00",0,50,36.5,36.61,42.6497206314648,25.9,25.92,37.8540941530781,-0.1,0,"C_isolepis","AUSL","Australia"
"207",9573,"2620_L","L","Ctenophorus isolepis","1979-01-26 10:35:00",0,0,37.6,37.67,36.1203205435591,26.4,31.69,31.1677577606649,-0.1,-5.3,"C_isolepis","AUSL","Australia"
"208",9863,"2852_L","L","Ctenophorus isolepis","1979-02-07 09:05:00",0,50,38,38.13,40.4052203113095,30,33.84,37.0057564492755,-0.1,-3.8,"C_isolepis","AUSL","Australia"
"209",10350,"3300_L","L","Ctenophorus isolepis","1979-02-25 11:40:00",0,0,38.4,38.52,31.437148795432,30.4,34.23,32.0778848933483,-0.1,-3.8,"C_isolepis","AUSL","Australia"
"210",6911,"917_L","L","Ctenophorus isolepis","1978-10-15 15:19:00",-2.5,50,37.5,37.5,18.426543116199,22,22.03,14.7032800043729,0,0,"C_isolepis","AUSL","Australia"
"211",7493,"1268_L","L","Ctenophorus isolepis","1978-11-07 16:43:00",-2.5,50,38.4,38.35,24.1029923736865,32.2,33.71,22.8607976784469,0,-1.5,"C_isolepis","AUSL","Australia"
"212",7594,"1299_L","L","Ctenophorus isolepis","1978-11-11 12:23:00",-2.5,50,33.6,33.6,17.5762797724785,21.6,18.92,17.3493413988925,0,2.7,"C_isolepis","AUSL","Australia"
"213",7720,"1416_L","L","Ctenophorus isolepis","1978-11-14 11:06:00",0,0,37.7,37.74,33.0000646537743,26.3,25.42,24.1843936052111,0,0.9,"C_isolepis","AUSL","Australia"
"214",8159,"1731_L","L","Ctenophorus isolepis","1978-12-01 08:45:00",0,50,38,37.97,40.6350837286006,30.2,31.69,38.030255087645,0,-1.5,"C_isolepis","AUSL","Australia"
"215",8194,"1764_L","L","Ctenophorus isolepis","1978-12-02 10:00:00",0,0,37.8,37.82,36.3216639048002,24,24.84,25.5198192601225,0,-0.8,"C_isolepis","AUSL","Australia"
"216",9150,"2366_L","L","Ctenophorus isolepis","1979-01-09 16:40:00",0,50,40.2,40.22,26.9542944970281,35.6,37.87,28.4357901594111,0,-2.3,"C_isolepis","AUSL","Australia"
"217",9169,"2382_L","L","Ctenophorus isolepis","1979-01-10 09:47:00",0,50,39,39,40.8470662674972,34.3,35.1,39.400472505765,0,-0.8,"C_isolepis","AUSL","Australia"
"218",10051,"2933_L","L","Ctenophorus isolepis","1979-02-14 08:48:00",0,18,38.6,38.57,38.9202968210558,30.5,29.2,30.7787891257565,0,1.3,"C_isolepis","AUSL","Australia"
"219",10468,"3422_L","L","Ctenophorus isolepis","1979-02-28 08:46:00",0,42,38.6,38.57,38.05606965972,24.3,25.65,31.6439276304756,0,-1.3,"C_isolepis","AUSL","Australia"
"220",10504,"3499_L","L","Ctenophorus isolepis","1979-03-01 17:00:00",-2.5,50,39,38.96,27.2885820602549,33,32.78,24.004525428817,0,0.2,"C_isolepis","AUSL","Australia"
"221",7150,"995_L","L","Ctenophorus isolepis","1978-10-25 09:40:00",0,0,38.4,38.26,32.7011733635593,26.5,25.8,28.2662273209501,0.1,0.7,"C_isolepis","AUSL","Australia"
"222",7622,"1321_L","L","Ctenophorus isolepis","1978-11-12 09:03:00",0,0,34.2,34.13,37.2694631660088,19.8,17.35,23.6817895330488,0.1,2.4,"C_isolepis","AUSL","Australia"
"223",7681,"1385_L","L","Ctenophorus isolepis","1978-11-13 09:54:00",0,0,38,37.92,38.9888151395981,25.5,22.67,27.0150341055708,0.1,2.8,"C_isolepis","AUSL","Australia"
"224",8101,"1654_L","L","Ctenophorus isolepis","1978-11-29 09:20:00",0,39,38.4,38.31,38.6858153385287,22.6,24.32,30.8204121941592,0.1,-1.7,"C_isolepis","AUSL","Australia"
"225",8104,"1671_L","L","Ctenophorus isolepis","1978-11-29 10:18:00",0,27,38.7,38.56,38.1006331638956,24.4,26.27,29.2206910070925,0.1,-1.9,"C_isolepis","AUSL","Australia"
"226",9870,"2847_L","L","Ctenophorus isolepis","1979-02-07 11:02:00",0,0,42,41.88,36.7629490340169,32.4,36.37,33.3239775720253,0.1,-4,"C_isolepis","AUSL","Australia"
"227",9906,"2880_L","L","Ctenophorus isolepis","1979-02-08 16:20:00",-2.5,50,42.1,41.96,33.7488315313606,37,38.59,26.438381519198,0.1,-1.6,"C_isolepis","AUSL","Australia"
"228",9952,"2906_L","L","Ctenophorus isolepis","1979-02-10 11:25:00",0,0,41.4,41.25,38.564751199533,38.5,41.2,35.9969778260687,0.1,-2.7,"C_isolepis","AUSL","Australia"
"229",10177,"3159_L","L","Ctenophorus isolepis","1979-02-18 10:27:00",0,27,38.8,38.72,38.1587238520174,33.1,32.4,31.6379533684344,0.1,0.7,"C_isolepis","AUSL","Australia"
"230",10437,"3405_L","L","Ctenophorus isolepis","1979-02-27 15:49:00",-2.5,50,38.8,38.68,22.1344709097615,31,28.22,20.1459859634861,0.1,2.8,"C_isolepis","AUSL","Australia"
"231",6901,"906_L","L","Ctenophorus isolepis","1978-10-15 09:00:00",0,0,32.5,32.33,34.8357468785779,15.4,15.17,21.5530798915104,0.2,0.2,"C_isolepis","AUSL","Australia"
"232",7495,"1267_L","L","Ctenophorus isolepis","1978-11-07 16:41:00",-2.5,50,38.6,38.35,24.1029923736865,33.6,33.75,22.8607976784469,0.2,-0.1,"C_isolepis","AUSL","Australia"
"233",7499,"1266_L","L","Ctenophorus isolepis","1978-11-07 16:38:00",-2.5,50,38.6,38.35,24.1029923736865,33,33.82,22.8607976784469,0.2,-0.8,"C_isolepis","AUSL","Australia"
"234",7638,"1332_L","L","Ctenophorus isolepis","1978-11-12 11:46:00",-2.5,50,38,37.78,18.2793046318615,23,22.08,17.8562229726998,0.2,0.9,"C_isolepis","AUSL","Australia"
"235",8096,"1662_L","L","Ctenophorus isolepis","1978-11-29 08:11:00",0,45,35.5,35.25,38.8100956322458,20.8,22.07,31.7561948129561,0.2,-1.3,"C_isolepis","AUSL","Australia"
"236",8099,"1669_L","L","Ctenophorus isolepis","1978-11-29 09:23:00",0,39,38.5,38.33,38.6858153385287,24,24.4,30.8204121941592,0.2,-0.4,"C_isolepis","AUSL","Australia"
"237",8187,"1761_L","L","Ctenophorus isolepis","1978-12-02 08:15:00",0,36,37.8,37.55,38.5871427626175,21.8,22.57,28.3648218579485,0.2,-0.8,"C_isolepis","AUSL","Australia"
"238",9896,"2868_L","L","Ctenophorus isolepis","1979-02-08 09:05:00",0,50,39.3,39.13,42.9364457898749,34.3,34.83,39.0984213211599,0.2,-0.5,"C_isolepis","AUSL","Australia"
"239",10089,"3005_L","L","Ctenophorus isolepis","1979-02-15 10:48:00",0,0,38.7,38.55,31.8484453013837,30.3,31.53,28.3533694238604,0.2,-1.2,"C_isolepis","AUSL","Australia"
"240",10434,"3399_L","L","Ctenophorus isolepis","1979-02-27 15:16:00",-2.5,50,38.1,37.92,22.7804962559316,31.6,28.7,20.6587362100425,0.2,2.9,"C_isolepis","AUSL","Australia"
"241",7207,"1023_L","L","Ctenophorus isolepis","1978-10-27 13:55:00",-2.5,50,38.4,38.13,19.5978410593437,22.6,26.28,18.1791408010983,0.3,-3.7,"C_isolepis","AUSL","Australia"
"242",7502,"1276_L","L","Ctenophorus isolepis","1978-11-07 17:32:00",-2.5,50,35.4,35.06,22.1534271300592,32.8,31.86,18.7475595117217,0.3,0.9,"C_isolepis","AUSL","Australia"
"243",8573,"2092_L","L","Ctenophorus isolepis","1978-12-17 11:41:00",-2.5,50,38.5,38.23,23.3114991269176,30,27.71,27.160611848386,0.3,2.3,"C_isolepis","AUSL","Australia"
"244",8781,"2172_L","L","Ctenophorus isolepis","1978-12-25 17:19:00",-2.5,50,38.5,38.18,29.8176554868147,34.4,33.7,25.5592143337744,0.3,0.7,"C_isolepis","AUSL","Australia"
"245",9141,"2362_L","L","Ctenophorus isolepis","1979-01-09 08:44:00",0,50,38.4,38.1,42.196367555476,25.4,27.04,38.8426773802354,0.3,-1.6,"C_isolepis","AUSL","Australia"
"246",9897,"2876_L","L","Ctenophorus isolepis","1979-02-08 08:35:00",0,50,38.3,37.99,42.9364457898749,29.7,31.01,39.0984213211599,0.3,-1.3,"C_isolepis","AUSL","Australia"
"247",9898,"2866_L","L","Ctenophorus isolepis","1979-02-08 09:00:00",0,50,39.3,38.95,42.9364457898749,31.7,34.64,39.0984213211599,0.3,-2.9,"C_isolepis","AUSL","Australia"
"248",10460,"3442_L","L","Ctenophorus isolepis","1979-02-28 09:01:00",0,42,38.8,38.5,38.05606965972,24.5,27.4,31.6439276304756,0.3,-2.9,"C_isolepis","AUSL","Australia"
"249",10463,"3440_L","L","Ctenophorus isolepis","1979-02-28 08:47:00",0,42,38.9,38.56,38.05606965972,24.4,25.77,31.6439276304756,0.3,-1.4,"C_isolepis","AUSL","Australia"
"250",7199,"1011_L","L","Ctenophorus isolepis","1978-10-27 10:40:00",-2.5,50,38.2,37.81,22.3709722369421,20.3,21.89,21.0692604710775,0.4,-1.6,"C_isolepis","AUSL","Australia"
"251",7205,"1030_L","L","Ctenophorus isolepis","1978-10-27 14:00:00",-2.5,50,38.5,38.07,19.5978410593437,24.5,26.32,18.1791408010983,0.4,-1.8,"C_isolepis","AUSL","Australia"
"252",7680,"1369_L","L","Ctenophorus isolepis","1978-11-13 09:45:00",0,0,38,37.6,38.9888151395981,24.5,22.42,27.0150341055708,0.4,2.1,"C_isolepis","AUSL","Australia"
"253",7725,"1423_L","L","Ctenophorus isolepis","1978-11-14 11:30:00",-2.5,50,38.5,38.07,22.7243305311383,27.8,26.33,23.3094324963521,0.4,1.5,"C_isolepis","AUSL","Australia"
"254",8129,"1715_L","L","Ctenophorus isolepis","1978-11-30 08:02:00",0,50,36,35.65,40.0653039220234,24,22.71,34.9327793194614,0.4,1.3,"C_isolepis","AUSL","Australia"
"255",8130,"1704_L","L","Ctenophorus isolepis","1978-11-30 09:18:00",0,48,38,37.65,38.5722678148865,27,27.68,33.9033656434082,0.4,-0.7,"C_isolepis","AUSL","Australia"
"256",8191,"1762_L","L","Ctenophorus isolepis","1978-12-02 08:20:00",0,36,38,37.59,38.5871427626175,21.6,22.7,28.3648218579485,0.4,-1.1,"C_isolepis","AUSL","Australia"
"257",8570,"2082_L","L","Ctenophorus isolepis","1978-12-17 10:30:00",0,0,38.8,38.41,31.0851175670554,27,25.21,28.0291575187062,0.4,1.8,"C_isolepis","AUSL","Australia"
"258",9168,"2378_L","L","Ctenophorus isolepis","1979-01-10 09:19:00",0,50,38.8,38.35,43.601214137044,26.8,33.79,40.9157576022886,0.4,-7,"C_isolepis","AUSL","Australia"
"259",9924,"2891_L","L","Ctenophorus isolepis","1979-02-09 08:00:00",-5,50,38.8,38.44,47.2601870578596,32.3,28.71,40.5034605301328,0.4,3.6,"C_isolepis","AUSL","Australia"
"260",10053,"2938_L","L","Ctenophorus isolepis","1979-02-14 09:25:00",0,18,39.1,38.73,38.9202968210558,30.8,30.84,30.7787891257565,0.4,0,"C_isolepis","AUSL","Australia"
"261",10058,"2946_L","L","Ctenophorus isolepis","1979-02-14 09:50:00",0,0,39,38.59,37.2624448881492,31,31.41,28.1097426219018,0.4,-0.4,"C_isolepis","AUSL","Australia"
"262",10377,"3338_L","L","Ctenophorus isolepis","1979-02-26 07:34:00",0,36,32.4,31.96,37.7770396035302,23,19.9,31.1193240799345,0.4,3.1,"C_isolepis","AUSL","Australia"
"263",7124,"973_L","L","Ctenophorus isolepis","1978-10-24 11:14:00",-2.5,50,38.7,38.17,25.0845955758073,28.4,26.83,23.4166570174226,0.5,1.6,"C_isolepis","AUSL","Australia"
"264",7227,"1046_L","L","Ctenophorus isolepis","1978-10-28 08:15:00",0,24,35.5,35,38.6033093959957,18.8,16.68,25.8433058997721,0.5,2.1,"C_isolepis","AUSL","Australia"
