"","X","number","note_book","Site","Genus_species","datetime2","DEP","BT","TC_interp","TC","AT","TA_interp","TA1m","wt","svl","diff_TC","diff_TA","species","site","region"
"445",3190,19333,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-11 12:22:00",0,34.3,34.84,34.7197745738406,21.6,23.21,23.1126480285359,3.3,53,-0.5,-1.6,"M_suborbitalis","KLL","Africa"
"446",4523,20089,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-07-05 13:52:00",0,34.8,35.21,35.2580476090168,24.7,25.56,25.6148851152335,2.5,55,-0.4,-0.9,"M_suborbitalis","KLL","Africa"
"447",1722,18344,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 11:13:00",0,34.9,35.09,35.0666462506528,30.4,31.32,30.9974576117945,4.7,61,-0.2,-0.9,"M_suborbitalis","KLL","Africa"
"448",3156,19281,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-10 14:01:00",0,34.7,34.89,34.8852715379415,17.4,20.78,20.7884595334401,3.7,54,-0.2,-3.4,"M_suborbitalis","KLL","Africa"
"449",3163,19284,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-10 14:56:00",0,34.9,35.1,35.1104797447034,21.9,20.45,20.4303498443422,3.5,53,-0.2,1.4,"M_suborbitalis","KLL","Africa"
"450",3153,19238,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-10 13:51:00",0,34.7,34.81,34.8852715379415,19.5,20.8,20.7884595334401,0.5,32,-0.1,-1.3,"M_suborbitalis","KLL","Africa"
"451",4519,20038,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-07-05 11:25:00",0,33.8,33.94,33.2080878194578,19.2,22.54,21.5510095492443,4.5,59,-0.1,-3.3,"M_suborbitalis","KLL","Africa"
"452",6147,20840,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-09-10 14:17:00",0,32.8,32.84,33.8975749539923,17.7,19.04,19.0751333240636,4.3,55,0,-1.3,"M_suborbitalis","KLL","Africa"
"453",5299,20445,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-08-06 14:01:00",0,35.4,35.3,35.3084322469231,22.7,24.08,24.0811090141481,4.3,57,0.1,-1.4,"M_suborbitalis","KLL","Africa"
"454",4496,20034,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-07-04 13:00:00",0,35.6,35.39,35.3915013723398,20.8,22.88,22.8833100343969,5,62,0.2,-2.1,"M_suborbitalis","KLL","Africa"
"455",5271,20428,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-08-05 12:58:00",0,35.1,34.87,34.8526042970818,23.8,25.97,25.9752018950328,5,60,0.2,-2.2,"M_suborbitalis","KLL","Africa"
"456",6144,20835,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-09-10 12:50:00",0,35.1,34.85,34.9410086645483,15.1,18.66,18.751776417185,4,54,0.2,-3.6,"M_suborbitalis","KLL","Africa"
"457",1679,18261,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-03-11 11:19:00",0,36.2,35.77,35.5775994333328,32.8,34.42,34.2470984624299,2.2,48,0.4,-1.6,"M_suborbitalis","KLL","Africa"
"458",5297,20442,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-08-06 13:52:00",0,35.6,35.23,35.3084322469231,22,24.03,24.0811090141481,4.3,59,0.4,-2,"M_suborbitalis","KLL","Africa"
"459",5301,20454,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-08-06 14:55:00",0,35.3,34.92,34.885126469553,22.3,24.27,24.2891686146402,4,60,0.4,-2,"M_suborbitalis","KLL","Africa"
"460",6171,20854,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-09-11 13:20:00",0,34.8,34.43,34.5250344105472,20.8,23.24,23.0417366459274,5,64,0.4,-2.4,"M_suborbitalis","KLL","Africa"
"461",1720,18361,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 11:15:00",0,35.6,35.09,35.0666462506528,31.6,31.37,30.9974576117945,4.5,60,0.5,0.2,"M_suborbitalis","KLL","Africa"
"462",4494,19997,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-07-04 11:33:00",0,35.1,34.58,34.3747317208455,18.9,22.05,22.2423056268633,4.5,61,0.5,-3.2,"M_suborbitalis","KLL","Africa"
"463",4524,20098,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-07-05 14:45:00",0,34.1,33.61,33.0569697453006,24.4,25.61,25.6114438802602,3.5,55,0.5,-1.2,"M_suborbitalis","KLL","Africa"
"464",1678,18282,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-11 11:12:00",0,36.3,35.7,35.5775994333328,32,34.36,34.2470984624299,3,51,0.6,-2.4,"M_suborbitalis","KLL","Africa"
"465",1724,18320,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 11:10:00",0,35.7,35.08,35.0666462506528,31,31.25,30.9974576117945,2.7,53,0.6,-0.2,"M_suborbitalis","KLL","Africa"
"466",3191,19321,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-11 11:46:00",0,35.5,34.89,34.7197745738406,19.3,22.96,23.1126480285359,4,59,0.6,-3.7,"M_suborbitalis","KLL","Africa"
"467",5302,20451,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-08-06 14:43:00",0,35.6,35.01,34.885126469553,22.9,24.23,24.2891686146402,3.3,55,0.6,-1.3,"M_suborbitalis","KLL","Africa"
"468",6148,20839,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-09-10 13:57:00",0,34.6,33.95,33.8975749539923,18.3,19.06,19.0751333240636,4.4,58,0.6,-0.8,"M_suborbitalis","KLL","Africa"
"469",3152,19263,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-05-10 13:51:00",0,35.5,34.81,34.8852715379415,19.6,20.8,20.7884595334401,4.7,58,0.7,-1.2,"M_suborbitalis","KLL","Africa"
"470",1721,18362,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 11:22:00",0,35.9,35.11,35.0666462506528,30.8,31.55,30.9974576117945,3.7,57,0.8,-0.8,"M_suborbitalis","KLL","Africa"
"471",3146,19258,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-05-10 13:26:00",0,35.4,34.61,34.4081629581628,19.6,20.82,20.8439752508459,2,44,0.8,-1.2,"M_suborbitalis","KLL","Africa"
"472",4528,20099,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-07-05 14:48:00",0,34.3,33.5,33.0569697453006,25.9,25.61,25.6114438802602,2.5,51,0.8,0.3,"M_suborbitalis","KLL","Africa"
"473",1687,18256,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-03-11 11:43:00",0,36.9,36.02,36.1902223301667,34.7,34.64,34.7934482433796,2,50,0.9,0.1,"M_suborbitalis","KLL","Africa"
"474",4526,20097,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-07-05 14:41:00",0,34.8,33.75,33.0569697453006,23.9,25.61,25.6114438802602,3.2,55,1,-1.7,"M_suborbitalis","KLL","Africa"
"475",1674,18221,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-03-11 09:31:00",0,36.3,35.22,35.0946534856568,26.8,30.74,32.0157111946968,2.7,51,1.1,-3.9,"M_suborbitalis","KLL","Africa"
"476",1686,18255,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-03-11 11:39:00",0,37.1,35.98,36.1902223301667,32.7,34.6,34.7934482433796,4.2,56,1.1,-1.9,"M_suborbitalis","KLL","Africa"
"477",6172,20859,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-09-11 14:04:00",0,35.4,34.27,34.2268127981004,20.7,23.64,23.6305179967153,5.2,61,1.1,-2.9,"M_suborbitalis","KLL","Africa"
"478",3151,19261,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-05-10 13:38:00",0,35.9,34.71,34.8852715379415,19.2,20.81,20.7884595334401,2.5,50,1.2,-1.6,"M_suborbitalis","KLL","Africa"
"479",3154,19240,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-05-10 13:58:00",0,36.1,34.87,34.8852715379415,20,20.79,20.7884595334401,4,56,1.2,-0.8,"M_suborbitalis","KLL","Africa"
"480",3193,19381,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-05-11 14:03:00",0,36.2,35,35.0554655478329,22.8,23.31,23.3233252115938,5.3,62,1.2,-0.5,"M_suborbitalis","KLL","Africa"
"481",5300,20456,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-08-06 15:15:00",0,35.3,34.06,34.885126469553,23.2,24.27,24.2891686146402,4,60,1.2,-1.1,"M_suborbitalis","KLL","Africa"
"482",4499,20053,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-07-04 14:37:00",0,35.6,34.34,34.2190591906501,22.2,23.2,23.1427979875536,5.3,61,1.3,-1,"M_suborbitalis","KLL","Africa"
"483",5296,20449,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-08-06 14:25:00",0,36.4,35.13,35.3084322469231,22.6,24.17,24.0811090141481,3.3,58,1.3,-1.6,"M_suborbitalis","KLL","Africa"
"484",3161,19278,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-05-10 15:06:00",0,35.7,34.34,35.1104797447034,20.4,20.37,20.4303498443422,3,52,1.4,0,"M_suborbitalis","KLL","Africa"
"485",4525,20100,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-07-05 14:51:00",0,34.8,33.39,33.0569697453006,25.5,25.61,25.6114438802602,3.7,57,1.4,-0.1,"M_suborbitalis","KLL","Africa"
"486",832,16778,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-02-04 11:35:00",0,33.7,32.24,32.3964780345874,25.2,25.02,25.5085155825826,6,63,1.5,0.2,"M_suborbitalis","KLL","Africa"
"487",3160,19276,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-05-10 14:53:00",0,36.6,35.08,35.1104797447034,19.2,20.47,20.4303498443422,2.3,49,1.5,-1.3,"M_suborbitalis","KLL","Africa"
"488",1685,18287,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-11 11:56:00",0,37.8,36.15,36.1902223301667,34.1,34.76,34.7934482433796,2.7,50,1.6,-0.7,"M_suborbitalis","KLL","Africa"
"489",1719,18342,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 11:08:00",0,36.7,35.08,35.0666462506528,30.8,31.2,30.9974576117945,2.7,48,1.6,-0.4,"M_suborbitalis","KLL","Africa"
"490",1682,18262,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-11 11:21:00",0,37.5,35.79,35.5775994333328,32.9,34.44,34.2470984624299,4,55,1.7,-1.5,"M_suborbitalis","KLL","Africa"
"491",3149,19262,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-05-10 13:49:00",0,36.5,34.8,34.8852715379415,19.6,20.8,20.7884595334401,2.3,49,1.7,-1.2,"M_suborbitalis","KLL","Africa"
"492",3155,19239,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-10 13:54:00",0,36.5,34.84,34.8852715379415,19.9,20.79,20.7884595334401,3.5,54,1.7,-0.9,"M_suborbitalis","KLL","Africa"
"493",3162,19279,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-05-10 15:10:00",0,35.5,33.82,35.1104797447034,19.9,20.32,20.4303498443422,3.7,58,1.7,-0.4,"M_suborbitalis","KLL","Africa"
"494",1676,18076,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-03-11 10:28:00",0,37.1,35.32,35.0946534856568,30.8,33.06,32.0157111946968,2,46,1.8,-2.3,"M_suborbitalis","KLL","Africa"
"495",3196,19354,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-05-11 13:43:00",0,36.9,35.06,35.0554655478329,23.8,23.34,23.3233252115938,2.5,49,1.8,0.5,"M_suborbitalis","KLL","Africa"
"496",1675,18312,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-11 10:09:00",0,37.1,35.17,35.0946534856568,28.4,32.35,32.0157111946968,5,60,1.9,-4,"M_suborbitalis","KLL","Africa"
"497",1684,18283,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-11 11:26:00",0,37.7,35.84,35.5775994333328,31.5,34.48,34.2470984624299,3.5,55,1.9,-3,"M_suborbitalis","KLL","Africa"
"498",4492,19999,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-07-04 11:50:00",0,36.4,34.45,34.3747317208455,18.8,22.17,22.2423056268633,4.5,58,1.9,-3.4,"M_suborbitalis","KLL","Africa"
"499",1677,18234,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-03-11 10:34:00",0,37.4,35.37,35.5775994333328,31,33.28,34.2470984624299,3,52,2,-2.3,"M_suborbitalis","KLL","Africa"
"500",4493,20048,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-07-04 12:20:00",0,36.7,34.71,34.3747317208455,21.5,22.46,22.2423056268633,3,53,2,-1,"M_suborbitalis","KLL","Africa"
"501",1725,18364,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 11:30:00",0,37.3,35.12,35.1762482731881,33.1,31.75,32.4933589419399,3.2,50,2.2,1.4,"M_suborbitalis","KLL","Africa"
"502",6175,20861,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-09-11 15:30:00",0,36.4,34.21,33.6041717416144,NA,22.34,20.9031526908386,5.3,63,2.2,NA,"M_suborbitalis","KLL","Africa"
"503",1723,18318,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 10:34:00",0,35.8,33.48,35.0666462506528,29.5,29.48,30.9974576117945,2.5,48,2.3,0,"M_suborbitalis","KLL","Africa"
"504",6173,20856,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-09-11 13:30:00",0,36.7,34.38,34.2268127981004,21.3,23.34,23.6305179967153,4,56,2.3,-2,"M_suborbitalis","KLL","Africa"
"505",1717,18363,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 11:25:00",0,37.6,35.11,35.0666462506528,31,31.62,30.9974576117945,4.7,59,2.5,-0.6,"M_suborbitalis","KLL","Africa"
"506",3195,19382,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-05-11 14:10:00",0,37.4,34.86,35.0554655478329,22.8,23.28,23.3233252115938,4.3,60,2.5,-0.5,"M_suborbitalis","KLL","Africa"
"507",1688,18268,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-11 11:57:00",0,38.9,36.16,36.1902223301667,34.8,34.77,34.7934482433796,2.5,48,2.7,0,"M_suborbitalis","KLL","Africa"
"508",6170,20848,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-09-11 12:28:00",0,37.5,34.77,34.9775428480928,20.2,22.52,22.0702997360502,3.6,56,2.7,-2.3,"M_suborbitalis","KLL","Africa"
"509",1673,18218,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-03-11 09:47:00",0,38,35.15,35.0946534856568,28.2,31.45,32.0157111946968,2.7,48,2.9,-3.2,"M_suborbitalis","KLL","Africa"
"510",1680,18078,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-03-11 10:37:00",0,38.4,35.39,35.5775994333328,31.5,33.39,34.2470984624299,2.5,51,3,-1.9,"M_suborbitalis","KLL","Africa"
"511",827,16771,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-02-04 10:46:00",0,34.5,31.44,32.023656282131,23.7,24.1,24.3382259702511,4,52,3.1,-0.4,"M_suborbitalis","KLL","Africa"
"512",1715,18317,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 10:31:00",0,36.4,33.3,35.0666462506528,29.5,29.3,30.9974576117945,2.7,48,3.1,0.2,"M_suborbitalis","KLL","Africa"
"513",1716,18277,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 11:20:00",0,38.2,35.1,35.0666462506528,31.8,31.5,30.9974576117945,3.5,53,3.1,0.3,"M_suborbitalis","KLL","Africa"
"514",1727,18372,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 12:17:00",0,38.3,35.22,35.1762482731881,33.9,32.69,32.4933589419399,2.7,50,3.1,1.2,"M_suborbitalis","KLL","Africa"
"515",6174,20860,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-09-11 15:03:00",0,37.9,34.75,34.814471098221,NA,23.63,23.7737980835714,5.8,63,3.1,NA,"M_suborbitalis","KLL","Africa"
"516",3147,19237,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-10 13:46:00",0,38.1,34.77,34.8852715379415,17.8,20.8,20.7884595334401,3.2,53,3.3,-3,"M_suborbitalis","KLL","Africa"
"517",1728,18354,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 12:15:00",0,38.6,35.21,35.1762482731881,32.8,32.67,32.4933589419399,4.5,60,3.4,0.1,"M_suborbitalis","KLL","Africa"
"518",1681,18238,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-03-11 10:47:00",0,39.3,35.47,35.5775994333328,30.7,33.76,34.2470984624299,1,38,3.8,-3.1,"M_suborbitalis","KLL","Africa"
"519",805,16684,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-02-03 13:23:00",0,34.2,30.01,30.7194636371487,30.2,26.77,26.9539576536018,4,61,4.2,3.4,"M_suborbitalis","KLL","Africa"
"520",1726,18371,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 12:14:00",0,39.4,35.21,35.1762482731881,33.6,32.66,32.4933589419399,1.5,46,4.2,0.9,"M_suborbitalis","KLL","Africa"
"521",3158,19286,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-10 15:18:00",0,37,32.79,35.1104797447034,21.3,20.23,20.4303498443422,2.5,51,4.2,1.1,"M_suborbitalis","KLL","Africa"
"522",838,16838,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-02-04 15:21:00",0,35.5,31.09,30.3363958722259,28.1,25.29,25.0843229069656,5,61,4.4,2.8,"M_suborbitalis","KLL","Africa"
"523",1729,18353,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 12:11:00",0,39.8,35.2,35.1762482731881,33,32.62,32.4933589419399,2.5,48,4.6,0.4,"M_suborbitalis","KLL","Africa"
"524",3166,19301,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-10 15:39:00",0,34.8,30.07,27.3614653555487,20,20.01,19.7785196334066,3.7,54,4.7,0,"M_suborbitalis","KLL","Africa"
"525",828,16751,"3.Kalahari-ERP-FieldBook-16074-18527.pdf","KLL","Meroles suborbitalis","1970-02-04 10:37:00",0,36,31.07,32.023656282131,26.4,23.95,24.3382259702511,5,61,4.9,2.4,"M_suborbitalis","KLL","Africa"
"526",1714,18274,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-12 10:21:00",0,37.8,32.69,31.4042071880614,29.6,28.72,27.4943743934389,2,43,5.1,0.9,"M_suborbitalis","KLL","Africa"
"527",3165,19302,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-10 15:46:00",0,34.3,29.17,27.3614653555487,18.6,19.93,19.7785196334066,1.5,43,5.1,-1.3,"M_suborbitalis","KLL","Africa"
"528",1697,18292,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-11 17:53:00",0,36.1,30.86,30.285183786534,34.3,28.87,28.5070083806923,1.7,44,5.2,5.4,"M_suborbitalis","KLL","Africa"
"529",3168,19287,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-10 15:48:00",0,34.4,28.91,27.3614653555487,20.8,19.91,19.7785196334066,3,53,5.5,0.9,"M_suborbitalis","KLL","Africa"
"530",1696,18296,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-11 18:05:00",0,35.9,30.05,30.285183786534,34.2,28.39,28.5070083806923,3.2,50,5.8,5.8,"M_suborbitalis","KLL","Africa"
"531",837,16833,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-02-04 15:00:00",0,36.6,30.34,30.3363958722259,28.7,25.08,25.0843229069656,1.2,40,6.3,3.6,"M_suborbitalis","KLL","Africa"
"532",836,16801,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-02-04 13:35:00",0,35.7,28.6,27.6991126271704,26.2,23.65,23.1956360865338,2,46,7.1,2.6,"M_suborbitalis","KLL","Africa"
"533",834,16787,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-02-04 13:32:00",0,36.1,28.71,27.6991126271704,26.2,23.71,23.1956360865338,1.2,41,7.4,2.5,"M_suborbitalis","KLL","Africa"
"534",1694,18321,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-11 18:17:00",0,36.9,29.47,30.285183786534,34.2,28.11,28.5070083806923,3,48,7.4,6.1,"M_suborbitalis","KLL","Africa"
"535",3164,19290,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-10 16:08:00",0,34,26.59,27.3614653555487,19.6,19.52,19.7785196334066,3,53,7.4,0.1,"M_suborbitalis","KLL","Africa"
"536",3167,19289,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-05-10 15:57:00",0,35.3,27.75,27.3614653555487,19.8,19.81,19.7785196334066,3.2,55,7.5,0,"M_suborbitalis","KLL","Africa"
"537",1698,18300,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-11 18:15:00",0,37.6,29.57,30.285183786534,34.3,28.15,28.5070083806923,2.5,47,8,6.1,"M_suborbitalis","KLL","Africa"
"538",1695,18297,"4.Kalahari-RBH-FieldBook-16113-18503.pdf","KLL","Meroles suborbitalis","1970-03-11 18:07:00",0,38.2,29.95,30.285183786534,34.2,28.34,28.5070083806923,5.2,58,8.3,5.9,"M_suborbitalis","KLL","Africa"
"539",835,16809,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-02-04 14:17:00",0,37.7,28.45,27.6991126271704,28.8,23.73,23.1956360865338,1,36,9.3,5.1,"M_suborbitalis","KLL","Africa"
"540",841,16762,"5.Kalahari-LC-FieldBook-16426-18493.pdf","KLL","Meroles suborbitalis","1970-02-04 18:00:00",0,34,23.33,23.32974783268,29,22.35,22.3534577397541,5.5,61,10.7,6.6,"M_suborbitalis","KLL","Africa"
"541",720,16495,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLA","Pedioplanis lineoocellata","1970-01-30 08:20:00",0,25.6,33.3,32.0346800589917,29.4,28.2,27.4250465828928,4.5,60,-7.7,1.2,"P_lineoocellata","KLA","Africa"
"542",4442,19985,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLA","Pedioplanis lineoocellata","1970-07-03 11:49:00",0,29.5,34.89,35.0926268357791,19,23.32,23.4638270421869,0.7,37,-5.4,-4.3,"P_lineoocellata","KLA","Africa"
"543",4441,20008,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLA","Pedioplanis lineoocellata","1970-07-03 11:55:00",0,30.2,35,35.0926268357791,20.2,23.4,23.4638270421869,1,38,-4.8,-3.2,"P_lineoocellata","KLA","Africa"
"544",3500,19956,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLA","Pedioplanis lineoocellata","1970-05-25 11:13:00",0,31.9,34.92,34.7013578635285,16.6,23.64,23.4860295710006,0.7,36,-3,-7,"P_lineoocellata","KLA","Africa"
"545",6347,20959,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLA","Pedioplanis lineoocellata","1970-09-20 11:52:00",0,36.4,39.28,39.3889102468854,32.3,35.34,35.4691430473155,5.2,59,-2.9,-3,"P_lineoocellata","KLA","Africa"
"546",6408,21011,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLA","Pedioplanis lineoocellata","1970-09-22 10:15:00",0,33.8,36.52,36.2351541358617,30.3,31.78,30.4898808155986,1.7,41,-2.7,-1.5,"P_lineoocellata","KLA","Africa"
"547",6407,21005,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLA","Pedioplanis lineoocellata","1970-09-22 09:25:00",0,33.6,36.22,36.2078679762978,26.6,27.77,25.822150804733,1.4,42,-2.6,-1.2,"P_lineoocellata","KLA","Africa"
"548",2272,18610,"6.Kalahari-RBH-FieldBook-18494-19947.pdf","KLA","Pedioplanis lineoocellata","1970-04-04 11:18:00",0,34.4,36.33,36.2553979567454,31.3,34.75,34.5055667594592,5.5,61,-1.9,-3.4,"P_lineoocellata","KLA","Africa"
"549",5192,20393,"7.Kalahari-LC-FieldBook-18528-19938.pdf","KLA","Pedioplanis lineoocellata","1970-08-03 15:08:00",0,28,29.95,30.9817312437449,15,14.31,14.3553730595025,0.5,36,-1.9,0.7,"P_lineoocellata","KLA","Africa"
