number,site,long,lat,species,sex,date,time,wt,svl,tail,bt,at,month,note_book,time_orig,season,diel,adult,dug,total_v
21083,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,24/09/1970,11.83,4.9,63,NA,38.9,27.7,9,7.Kalahari-LC-FieldBook-18528-19938.pdf,1150,spring,diurnal,yes,no,0.01
21134,KLT,22.28,-26.08,Acontias kgalagadi,M,25/09/1970,NA,3,144,23,NA,NA,9,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,spring,fossorial,yes,no,0.01
21165,KLT,22.28,-26.08,Heliobolus lugubris,M,26/09/1970,10.67,3.5,49,NA,NA,24,9,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1040,spring,diurnal,no,no,0.01
21202,KLT,22.28,-26.08,Pachydactylus wahlbergii,M,26/09/1970,20.17,1.3,41,43,NA,20.7,9,4.Kalahari-RBH-FieldBook-16113-18503.pdf,2010,spring,nocturnal,no,no,0.01
21247,KLT,22.28,-26.08,Pachydactylus wahlbergii,M,27/09/1970,19.38,2.5,50,48,21.6,22.7,9,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1923,spring,nocturnal,no,no,0.01
21280,KLX,21.25,-27.22,Trachylepis punctulata,F,2/10/1970,9.35,1,35,NA,NA,NA,10,8.Kalahari-RBH-FieldBook-19961-21537.pdf,921,spring,diurnal,no,no,0.01
21290,KLX,21.25,-27.22,Trachylepis punctulata,F,2/10/1970,10.18,1.6,40,59,NA,NA,10,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1011,spring,diurnal,yes,no,0.01
21349,KLX,21.25,-27.22,Meroles suborbitalis,M,3/10/1970,11.5,3.8,55,NA,NA,28.3,10,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1130,spring,diurnal,yes,no,0.01
21430,KLT,22.28,-26.08,Ptenopus garrulus,M,5/10/1970,19.4,1.5,41,NA,NA,25.2,10,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1924,spring,nocturnal,no,no,0.01
21439,KLT,22.28,-26.08,Ptenopus garrulus,M,5/10/1970,21.08,1.3,40,27,NA,NA,10,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2105,spring,nocturnal,no,no,0.01
21446,KLT,22.28,-26.08,Trachylepis spilogaster,M,6/10/1970,9.47,7.8,71,NA,31.8,27.6,10,8.Kalahari-RBH-FieldBook-19961-21537.pdf,928,spring,diurnal,yes,no,0.01
21570,KLG,22.16,-28.13,Ptenopus garrulus,M,10/10/1970,20.3,3.2,49,NA,NA,NA,10,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2018,spring,nocturnal,no,no,0.01
21618,KLR,22.06,-28.14,Pedioplanis lineoocellata,M,12/10/1970,12.83,2.9,52,NA,NA,NA,10,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1250,spring,diurnal,no,no,0.01
20045,KLL,20.43,-26.23,Acontias kgalagadi,J,4/07/1970,NA,0.5,78,13,NA,NA,7,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.0095
20107,KLK,20.44,-25.45,Acontias kgalagadi,F,6/07/1970,NA,2.5,146,23,NA,NA,7,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.0095
20132,KLK,20.44,-25.45,Acontias kgalagadi,J,7/07/1970,11.5,0.3,74,12,NA,NA,7,1.Kalahari-RBH-FieldBook 15002-165073,1130,winter,fossorial,no,no,0.0095
16999,KLK,20.44,-25.45,Acontias kgalagadi,J,6/02/1970,10.67,0.2,65,10,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1040,summer,fossorial,no,no,0.009
19329,KLL,20.43,-26.23,Acontias kgalagadi,F,11/05/1970,NA,2.7,147,22,NA,NA,5,1.Kalahari-RBH-FieldBook 15002-165073,NA,autumn,fossorial,yes,no,0.009
20042,KLL,20.43,-26.23,Acontias kgalagadi,J,4/07/1970,NA,0.5,86,13,NA,NA,7,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,no,no,0.009
20768,KLM,19.49,-26.22,Acontias kgalagadi,J,4/09/1970,NA,0.8,89,14,NA,NA,9,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,spring,fossorial,no,no,0.009
19298,KLL,20.43,-26.23,Acontias kgalagadi,M,11/05/1970,11.5,1.5,111,18,NA,NA,5,1.Kalahari-RBH-FieldBook 15002-165073,1130,autumn,fossorial,no,no,0.0085
20709,KLR,22.06,-28.14,Acontias kgalagadi,M,28/08/1970,NA,2.2,135,21,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.0085
19572,KLB,20.27,-27,Acontias kgalagadi,M,15/05/1970,NA,2.5,143,24,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,yes,no,0.008
20103,KLK,20.44,-25.45,Acontias kgalagadi,F,6/07/1970,NA,2.5,142,21,NA,NA,7,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,yes,no,0.008
15464,KLK,20.44,-25.45,Pedioplanis namaquensis,F,12/12/1969,18.58,NA,50,126,37.7,33.6,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1835,summer,diurnal,no,no,0.007
18729,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,13/04/1970,10.13,0.3,24,47,37.5,28.4,4,7.Kalahari-LC-FieldBook-18528-19938.pdf,1008,autumn,diurnal,no,no,0.007
20223,KLB,20.27,-27,Acontias gariepensis,F,9/07/1970,11.28,0.7,106,NA,NA,NA,7,2.Kalahari-LC-FieldBook-15001-16385.pdf,1117,winter,fossorial,no,no,0.007
20403,KLA,20.43,-27.22,Acontias kgalagadi,J,4/08/1970,NA,0.7,109,17,NA,NA,8,1.Kalahari-RBH-FieldBook 15002-165073,NA,winter,fossorial,no,no,0.007
16721,KLL,20.43,-26.23,Acontias kgalagadi,M,3/02/1970,14.08,1.7,138,21,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,1405,summer,fossorial,yes,no,0.0065
17430,KLT,22.28,-26.08,Acontias kgalagadi,J,20/02/1970,8.75,0.2,64,9,NA,NA,2,1.Kalahari-RBH-FieldBook 15002-165073,845,summer,fossorial,no,no,0.0065
16304,KLT,22.28,-26.08,Acontias kgalagadi,F,25/01/1970,10.5,1.2,135,20,NA,NA,1,1.Kalahari-RBH-FieldBook 15002-165073,1030,summer,fossorial,yes,no,0.006
16439,KLA,20.43,-27.22,Trachylepis punctulata,J,29/01/1970,8.58,0.3,28,NA,NA,NA,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,835,summer,diurnal,no,no,0.006
17969,KLI,21.32,-27.58,Meroles suborbitalis,M,1/03/1970,9.5,4.5,63,NA,NA,26.9,3,4.Kalahari-RBH-FieldBook-16113-18503.pdf,930,autumn,diurnal,yes,no,0.006
19377,KLK,20.44,-25.45,Acontias kgalagadi,J,13/05/1970,NA,1.2,112,15,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,no,no,0.006
19417,KLK,20.44,-25.45,Acontias kgalagadi,F,13/05/1970,NA,2.7,145,23,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,autumn,fossorial,yes,no,0.006
19939,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,2/07/1970,11.03,0.3,27,NA,NA,16.2,7,7.Kalahari-LC-FieldBook-18528-19938.pdf,1102,winter,diurnal,no,no,0.006
20810,KLB,20.27,-27,Acontias gariepensis,J,9/09/1970,NA,0.5,78,13,NA,NA,9,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,spring,fossorial,no,no,0.006
19416,KLK,20.44,-25.45,Acontias kgalagadi,M,13/05/1970,10.67,2.5,136,21,NA,NA,5,2.Kalahari-LC-FieldBook-15001-16385.pdf,1040,autumn,fossorial,yes,no,0.0055
20208,KLB,20.27,-27,Acontias gariepensis,F,9/07/1970,NA,1.5,123,22,NA,NA,7,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,winter,fossorial,yes,no,0.0055
15255,KLI,20.53,-26.48,Pedioplanis lineoocellata,M,5/12/1969,8.95,NA,53,125,NA,NA,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,857,summer,diurnal,no,no,0.005
15416,KLL,20.43,-26.23,Meroles suborbitalis,NA,11/12/1969,18.08,NA,28,69,NA,NA,12,5.Kalahari-LC-FieldBook-16426-18493.pdf,1805,summer,diurnal,no,no,0.005
15423,KLL,20.43,-26.23,Pedioplanis namaquensis,M,11/12/1969,18.45,NA,53,125,NA,NA,12,7.Kalahari-LC-FieldBook-18528-19938.pdf,1827,summer,diurnal,yes,no,0.005
15534,KLM,19.49,-26.22,Ptenopus garrulus,M,14/12/1969,21.27,NA,48,30,25.7,25.1,12,7.Kalahari-LC-FieldBook-18528-19938.pdf,2116,summer,nocturnal,no,no,0.005
15625,KLI,21.48,-27.04,Trachylepis spilogaster,J,22/12/1969,9.42,NA,33,31,NA,27.9,12,8.Kalahari-RBH-FieldBook-19961-21537.pdf,925,summer,diurnal,no,no,0.005
15637,KLA,20.43,-27.22,Meroles suborbitalis,J,26/12/1969,17.67,NA,37,63,NA,37.8,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1740,summer,diurnal,no,no,0.005
15727,KLB,20.27,-27,Chondrodactylus angulifer,M,28/12/1969,NA,NA,39,NA,NA,30,12,4.Kalahari-RBH-FieldBook-16113-18503.pdf,NA,summer,nocturnal,no,no,0.005
15753,KLM,19.49,-26.22,Pachydactylus rugosus,M,29/12/1969,22.27,NA,53,30,32.4,32.4,12,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2216,summer,nocturnal,no,no,0.005
15763,KLM,19.49,-26.22,Pedioplanis lineoocellata,M,30/12/1969,17.58,NA,52,122,40.3,36.9,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1735,summer,diurnal,no,no,0.005
15772,KLM,19.49,-26.22,Ptenopus garrulus,F,30/12/1969,22.1,NA,50,33,29.5,28.6,12,6.Kalahari-RBH-FieldBook-18494-19947.pdf,2206,summer,nocturnal,no,no,0.005
15801,KLA,20.43,-27.22,Meroles suborbitalis,J,1/01/1970,17.07,NA,35,NA,37.2,32.2,1,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1704,summer,diurnal,no,no,0.005
15816,KLA,20.43,-27.22,Trachylepis punctulata,M,2/01/1970,9.78,NA,20,NA,NA,25,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,947,summer,diurnal,no,no,0.005
15828,KLA,20.43,-27.22,Trachylepis occidentalis,F,2/01/1970,14.25,NA,70,107,NA,NA,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1415,summer,diurnal,no,no,0.005
15868,KLG,22.16,-28.13,Pedioplanis lineoocellata,F,3/01/1970,9.83,NA,22,43,NA,29.6,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,950,summer,diurnal,no,no,0.005
15878,KLG,22.16,-28.13,Pedioplanis lineoocellata,F,4/01/1970,8,NA,22,39,NA,NA,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,800,summer,diurnal,no,no,0.005
15913,KLG,22.16,-28.13,Pedioplanis lineoocellata,F,4/01/1970,15.08,NA,24,42,NA,32.9,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1505,summer,diurnal,no,no,0.005
15918,KLG,22.16,-28.13,Meroles suborbitalis,M,4/01/1970,17.35,NA,26,67,NA,31.7,1,5.Kalahari-LC-FieldBook-16426-18493.pdf,1721,summer,diurnal,no,no,0.005
15960,KLT,22.28,-26.08,Ptenopus garrulus,F,6/01/1970,21.83,NA,47,32,NA,27.3,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,2150,summer,nocturnal,no,no,0.005
15992,KLT,22.28,-26.08,Pachydactylus wahlbergii,M,7/01/1970,22.25,NA,53,50,NA,28.9,1,1.Kalahari-RBH-FieldBook 15002-165073,2215,summer,nocturnal,no,no,0.005
16056,KLD,21.54,-27.17,Pedioplanis lineoocellata,M,10/01/1970,7.42,NA,20,35,NA,26.5,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,725,summer,diurnal,no,no,0.005
16084,KLD,21.54,-27.17,Trachylepis occidentalis,F,22/01/1970,8.2,9.5,93,121,36.3,29.6,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,812,summer,diurnal,yes,no,0.005
16085,KLD,21.54,-27.17,Pedioplanis lineoocellata,M,22/01/1970,8.5,5,62,150,38.3,30.6,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,830,summer,diurnal,yes,no,0.005
16122,KLD,21.54,-27.17,Ptenopus garrulus,M,21/01/1970,20.5,2,46,32,32.2,29.4,1,7.Kalahari-LC-FieldBook-18528-19938.pdf,2030,summer,nocturnal,no,no,0.005
16148,KLT,22.28,-26.08,Ptenopus garrulus,F,22/01/1970,21.35,2.5,50,29,31,28.8,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,2121,summer,nocturnal,no,no,0.005
16163,KLT,22.28,-26.08,Ptenopus garrulus,M,22/01/1970,10.63,2.5,50,36,29.4,29.7,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1038,summer,nocturnal,no,no,0.005
16199,KLT,22.28,-26.08,Trachylepis occidentalis,F,23/01/1970,9.92,9,74,129,37.6,31.7,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,955,summer,diurnal,no,no,0.005
16264,KLT,22.28,-26.08,Trachylepis spilogaster,J,24/01/1970,8.35,0.5,35,7,NA,NA,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,821,summer,diurnal,no,no,0.005
16285,KLT,22.28,-26.08,Ptenopus garrulus,M,23/01/1970,22.17,0.1,25,17,NA,NA,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2210,summer,nocturnal,no,no,0.005
16329,KLG,22.16,-28.13,Pedioplanis lineoocellata,M,27/01/1970,9.2,0.3,28,56,NA,26.4,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,912,summer,diurnal,no,no,0.005
16341,KLG,22.16,-28.13,Pedioplanis lineoocellata,M,27/01/1970,8.9,0.3,29,60,NA,27.5,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,854,summer,diurnal,no,no,0.005
16426,KLG,22.16,-28.13,Chondrodactylus angulifer,F,27/01/1970,20.83,1,41,30,NA,25.6,1,5.Kalahari-LC-FieldBook-16426-18493.pdf,2050,summer,nocturnal,no,no,0.005
16452,KLA,20.43,-27.22,Meroles suborbitalis,M,29/01/1970,8.57,3.2,49,133,35.8,28,1,4.Kalahari-RBH-FieldBook-16113-18503.pdf,834,summer,diurnal,no,no,0.005
16503,KLA,20.43,-27.22,Nucras tessellata,M,31/01/1970,9.4,5,67,176,NA,30.8,1,3.Kalahari-ERP-FieldBook-16074-18527.pdf,924,summer,diurnal,yes,no,0.005
16512,KLA,20.43,-27.22,Trachylepis punctulata,F,29/01/1970,19.3,1,45,NA,NA,34.6,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1918,summer,diurnal,yes,no,0.005
16542,KLA,20.43,-27.22,Pedioplanis lineoocellata,F,30/01/1970,8,4.7,58,110,36.3,29.4,1,6.Kalahari-RBH-FieldBook-18494-19947.pdf,800,summer,diurnal,yes,no,0.005
16553,KLA,20.43,-27.22,Nucras tessellata,M,30/01/1970,11.03,4,68,NA,42.3,34.6,1,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1102,summer,diurnal,yes,no,0.005
16579,KLA,20.43,-27.22,Trachylepis punctulata,M,31/01/1970,10.38,0.3,30,NA,NA,NA,1,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1023,summer,diurnal,no,no,0.005
16624,KLB,20.27,-27,Nucras tessellata,M,1/02/1970,10.9,4,65,NA,40.6,33.4,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1054,summer,diurnal,no,no,0.005
16660,KLB,20.27,-27,Trachylepis occidentalis,F,2/02/1970,8.5,0.5,32,40,34.4,27,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,830,summer,diurnal,no,no,0.005
17012,KLK,20.44,-25.45,Acontias kgalagadi,J,6/02/1970,NA,1.2,110,16,NA,NA,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,NA,summer,fossorial,no,no,0.005
17166,KLM,19.49,-26.22,Pedioplanis lineoocellata,M,10/02/1970,11.35,5,60,NA,NA,31.8,2,7.Kalahari-LC-FieldBook-18528-19938.pdf,1121,summer,diurnal,yes,no,0.005
17208,KLA,20.43,-27.22,Trachylepis punctulata,F,12/02/1970,18.92,0.5,33,NA,NA,35,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1855,summer,diurnal,no,no,0.005
17255,KLA,20.43,-27.22,Trachylepis punctulata,F,12/02/1970,19.5,0.5,32,NA,NA,33.5,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1930,summer,diurnal,no,no,0.005
17268,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,13/02/1970,NA,NA,NA,NA,NA,NA,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,NA,summer,diurnal,NA,no,0.005
17270,KLA,20.43,-27.22,Meroles suborbitalis,F,13/02/1970,NA,4.5,61,79,NA,NA,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,summer,diurnal,yes,no,0.005
17272,KLA,20.43,-27.22,Trachylepis occidentalis,F,13/02/1970,NA,17.5,89,118,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,diurnal,yes,no,0.005
17290,KLA,20.43,-27.22,Trachylepis punctulata,M,12/02/1970,18.92,0.5,32,NA,NA,NA,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1855,summer,diurnal,no,no,0.005
17326,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,17/02/1970,17.58,3.2,57,116,NA,34.7,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1735,summer,diurnal,yes,no,0.005
17334,KLX,21.25,-27.22,Pachydactylus wahlbergii,F,17/02/1970,22.33,3,58,48,NA,NA,2,MISSING,2220,summer,nocturnal,no,no,0.005
17360,KLT,22.28,-26.08,Pedioplanis lineoocellata,M,20/02/1970,8.98,6,62,65,35.4,28.6,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,859,summer,diurnal,yes,no,0.005
17364,KLX,21.25,-27.22,Trachylepis punctulata,NA,18/02/1970,11.83,0.2,25,30,NA,30.3,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1150,summer,diurnal,no,no,0.005
17382,KLX,21.25,-27.22,Ptenopus garrulus,F,18/02/1970,NA,3.5,55,NA,NA,26.3,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,NA,summer,nocturnal,no,no,0.005
17525,KLT,22.28,-26.08,Heliobolus lugubris,J,21/02/1970,8.53,0.5,28,61,NA,27.5,2,4.Kalahari-RBH-FieldBook-16113-18503.pdf,832,summer,diurnal,no,no,0.005
17678,KLT,22.28,-26.08,Pachydactylus wahlbergii,J,22/02/1970,21.75,0.5,32,29,NA,NA,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2145,summer,nocturnal,no,no,0.005
17725,KLT,22.28,-26.08,Pachydactylus wahlbergii,J,22/02/1970,22.38,1,39,38,NA,NA,2,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2223,summer,nocturnal,no,no,0.005
17852,KLD,21.54,-27.17,Pedioplanis lineoocellata,M,25/02/1970,9.33,0.2,24,44,NA,NA,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,920,summer,diurnal,no,no,0.005
17867,KLD,21.54,-27.17,Pedioplanis lineoocellata,F,25/02/1970,9.82,0.2,27,54,NA,33.4,2,6.Kalahari-RBH-FieldBook-18494-19947.pdf,949,summer,diurnal,no,no,0.005
17932,KLG,22.16,-28.13,Ptenopus garrulus,M,27/02/1970,10.6,0.2,26,18,NA,32.6,2,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1036,summer,nocturnal,no,no,0.005
17951,KLG,22.16,-28.13,Agama aculeata,J,26/02/1970,9.6,1,30,34,35.2,33.7,2,2.Kalahari-LC-FieldBook-15001-16385.pdf,936,summer,diurnal,no,no,0.005
17970,NA,21.32,-27.58,Pedioplanis lineoocellata,F,1/03/1970,9.72,3.5,57,NA,NA,27.3,3,6.Kalahari-RBH-FieldBook-18494-19947.pdf,943,autumn,diurnal,yes,no,0.005
18004,KLI,21.32,-27.58,Meroles suborbitalis,F,1/03/1970,NA,5.2,63,130,NA,NA,3,3.Kalahari-ERP-FieldBook-16074-18527.pdf,NA,autumn,diurnal,yes,no,0.005
18225,KLL,20.43,-26.23,Trachylepis occidentalis,F,12/03/1970,9.8,16.3,91,NA,NA,NA,3,8.Kalahari-RBH-FieldBook-19961-21537.pdf,948,autumn,diurnal,yes,no,0.005
18274,KLL,20.43,-26.23,Meroles suborbitalis,F,12/03/1970,10.35,2,43,NA,37.8,29.6,3,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1021,autumn,diurnal,no,no,0.005
18320,KLL,20.43,-26.23,Meroles suborbitalis,F,12/03/1970,11.17,2.7,53,NA,35.7,31,3,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1110,autumn,diurnal,yes,no,0.005
18329,KLL,20.43,-26.23,Chondrodactylus angulifer,F,11/03/1970,20.47,8,69,56,24.6,26.7,3,5.Kalahari-LC-FieldBook-16426-18493.pdf,2028,autumn,nocturnal,no,no,0.005
18437,KLK,20.44,-25.45,Pedioplanis namaquensis,NA,13/03/1970,9.45,1.7,52,NA,37,27,3,6.Kalahari-RBH-FieldBook-18494-19947.pdf,927,autumn,diurnal,no,no,0.005
18505,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,13/03/1970,10.13,4.7,64,145,36.1,31.3,3,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1008,autumn,diurnal,yes,no,0.005
18507,KLA,20.43,-27.22,Pedioplanis lineoocellata,F,2/04/1970,10.42,0.3,24,45,34.7,31.4,4,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1025,autumn,diurnal,no,no,0.005
18527,KLK,20.44,-25.45,Ptenopus garrulus,F,13/03/1970,20.97,0.3,30,23,NA,27.4,3,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2058,autumn,nocturnal,no,no,0.005
18565,KLA,20.43,-27.22,Trachylepis punctulata,F,2/04/1970,18.33,0.5,38,NA,NA,31.2,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1820,autumn,diurnal,no,no,0.005
18576,KLA,20.43,-27.22,Pedioplanis lineoocellata,M,3/04/1970,9.17,0.2,27,NA,NA,26.3,4,6.Kalahari-RBH-FieldBook-18494-19947.pdf,910,autumn,diurnal,no,no,0.005
18613,KLA,20.43,-27.22,Pachydactylus wahlbergii,F,3/04/1970,20.98,3.3,57,45,25.1,24.7,4,3.Kalahari-ERP-FieldBook-16074-18527.pdf,2059,autumn,nocturnal,no,no,0.005
18630,KLA,20.43,-27.22,Meroles suborbitalis,M,4/04/1970,12.4,4.5,62,NA,37.3,32.4,4,5.Kalahari-LC-FieldBook-16426-18493.pdf,1224,autumn,diurnal,yes,no,0.005
18653,KLA,20.43,-27.22,Trachylepis punctulata,M,4/04/1970,18.17,0.5,26,42,35.4,31.8,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1810,autumn,diurnal,no,no,0.005
18723,KLX,21.25,-27.22,Pedioplanis lineoocellata,F,13/04/1970,9.38,1.2,36,NA,31.6,24.9,4,7.Kalahari-LC-FieldBook-18528-19938.pdf,923,autumn,diurnal,no,no,0.005
18760,KLX,21.25,-27.22,Pedioplanis lineoocellata,M,13/04/1970,12.35,1.7,46,NA,NA,33.1,4,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1221,autumn,diurnal,no,no,0.005
18810,KLX,21.25,-27.22,Trachylepis punctulata,M,14/04/1970,16.75,0.2,19,29,NA,NA,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1645,autumn,diurnal,no,no,0.005
18829,KLT,22.28,-26.08,Ptenopus garrulus,M,15/04/1970,20.83,2.7,52,31,NA,NA,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2050,autumn,nocturnal,no,no,0.005
18899,KLT,22.28,-26.08,Pachydactylus wahlbergii,F,16/04/1970,20.98,4.7,58,49,21.6,21,4,2.Kalahari-LC-FieldBook-15001-16385.pdf,2059,autumn,nocturnal,no,no,0.005
18901,KLT,22.28,-26.08,Ptenopus garrulus,M,16/04/1970,19.18,2.7,50,33,NA,23.4,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1911,autumn,nocturnal,no,no,0.005
18904,KLT,22.28,-26.08,Ptenopus garrulus,M,16/04/1970,19.47,0.7,33,22,NA,NA,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1928,autumn,nocturnal,no,no,0.005
18914,KLT,26.08,-22.28,Pedioplanis lineoocellata,F,17/04/1970,10.48,0.5,27,NA,NA,21.9,4,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1029,autumn,diurnal,no,no,0.005
18927,KLT,22.28,-26.08,Ptenopus garrulus,F,17/04/1970,NA,1,36,27,NA,NA,4,10.Kalahari-FieldBook-33412-21717.pdf,NA,autumn,nocturnal,no,no,0.005
18972,KLT,22.28,-26.08,Ptenopus garrulus,F,18/04/1970,20.48,2.5,46,33,NA,NA,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2029,autumn,nocturnal,no,no,0.005
18974,KLT,22.28,-26.08,Ptenopus garrulus,M,18/04/1970,20.67,3.2,51,32,NA,NA,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,2040,autumn,nocturnal,no,no,0.005
19011,KLI,22.26,-26.04,Pachydactylus wahlbergii,F,18/04/1970,NA,2,53,NA,NA,NA,4,4.Kalahari-RBH-FieldBook-16113-18503.pdf,NA,autumn,nocturnal,no,no,0.005
19019,KLD,21.54,-27.17,Pedioplanis lineoocellata,F,20/04/1970,NA,0.6,29,45,NA,NA,4,6.Kalahari-RBH-FieldBook-18494-19947.pdf,NA,autumn,diurnal,no,no,0.005
19074,KLG,22.16,-28.13,Trachylepis punctulata,M,22/04/1970,15.42,2,41,NA,NA,NA,4,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1525,autumn,diurnal,yes,no,0.005
19107,KLG,22.16,-28.13,Pedioplanis lineoocellata,M,23/04/1970,11.03,2.7,46,98,36.5,23.2,4,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1102,autumn,diurnal,no,no,0.005
19225,KLA,20.43,-27.22,Pedioplanis lineoocellata,NA,7/05/1970,11.83,0.5,30,65,NA,18.2,5,6.Kalahari-RBH-FieldBook-18494-19947.pdf,1150,autumn,diurnal,no,no,0.005
19231,KLA,20.43,-27.22,Trachylepis punctulata,F,7/05/1970,14.5,0.7,34,NA,NA,21.3,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1430,autumn,diurnal,no,no,0.005
19259,KLL,20.43,-26.23,Meroles suborbitalis,F,10/05/1970,13.5,0.5,30,70,NA,19.6,5,3.Kalahari-ERP-FieldBook-16074-18527.pdf,1330,autumn,diurnal,no,no,0.005
19437,KLK,20.44,-25.45,Trachylepis sparsa,J,13/05/1970,12.73,1,37,64,35.8,24.6,5,8.Kalahari-RBH-FieldBook-19961-21537.pdf,1244,autumn,diurnal,no,no,0.005
19576,KLX,21.25,-27.22,Heliobolus lugubris,J,21/05/1970,12.08,1.7,46,NA,35.8,NA,5,4.Kalahari-RBH-FieldBook-16113-18503.pdf,1205,autumn,diurnal,no,no,0.005
