Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,12045,1960,06,28,,,
IDCJAC0010,12045,1960,06,29,,,
IDCJAC0010,12045,1960,06,30,,,
IDCJAC0010,12045,1960,07,01,,,
IDCJAC0010,12045,1960,07,02,,,
IDCJAC0010,12045,1960,07,03,,,
IDCJAC0010,12045,1960,07,04,,,
IDCJAC0010,12045,1960,07,05,,,
IDCJAC0010,12045,1960,07,06,,,
IDCJAC0010,12045,1960,07,07,,,
IDCJAC0010,12045,1960,07,08,,,
IDCJAC0010,12045,1960,07,09,,,
IDCJAC0010,12045,1960,07,10,,,
IDCJAC0010,12045,1960,07,11,,,
IDCJAC0010,12045,1960,07,12,,,
IDCJAC0010,12045,1960,07,13,,,
IDCJAC0010,12045,1960,07,14,,,
IDCJAC0010,12045,1960,07,15,,,
IDCJAC0010,12045,1960,07,16,,,
IDCJAC0010,12045,1960,07,17,,,
IDCJAC0010,12045,1960,07,18,,,
IDCJAC0010,12045,1960,07,19,,,
IDCJAC0010,12045,1960,07,20,,,
IDCJAC0010,12045,1960,07,21,,,
IDCJAC0010,12045,1960,07,22,,,
IDCJAC0010,12045,1960,07,23,,,
IDCJAC0010,12045,1960,07,24,,,
IDCJAC0010,12045,1960,07,25,,,
IDCJAC0010,12045,1960,07,26,,,
IDCJAC0010,12045,1960,07,27,,,
IDCJAC0010,12045,1960,07,28,,,
IDCJAC0010,12045,1960,07,29,,,
IDCJAC0010,12045,1960,07,30,,,
IDCJAC0010,12045,1960,07,31,,,
IDCJAC0010,12045,1960,08,01,,,
IDCJAC0010,12045,1960,08,02,,,
IDCJAC0010,12045,1960,08,03,,,
IDCJAC0010,12045,1960,08,04,,,
IDCJAC0010,12045,1960,08,05,,,
IDCJAC0010,12045,1960,08,06,,,
IDCJAC0010,12045,1960,08,07,,,
IDCJAC0010,12045,1960,08,08,,,
IDCJAC0010,12045,1960,08,09,,,
IDCJAC0010,12045,1960,08,10,,,
IDCJAC0010,12045,1960,08,11,,,
IDCJAC0010,12045,1960,08,12,,,
IDCJAC0010,12045,1960,08,13,,,
IDCJAC0010,12045,1960,08,14,,,
IDCJAC0010,12045,1960,08,15,,,
IDCJAC0010,12045,1960,08,16,,,
IDCJAC0010,12045,1960,08,17,,,
IDCJAC0010,12045,1960,08,18,,,
IDCJAC0010,12045,1960,08,19,,,
IDCJAC0010,12045,1960,08,20,,,
IDCJAC0010,12045,1960,08,21,,,
IDCJAC0010,12045,1960,08,22,,,
IDCJAC0010,12045,1960,08,23,,,
IDCJAC0010,12045,1960,08,24,,,
IDCJAC0010,12045,1960,08,25,,,
IDCJAC0010,12045,1960,08,26,,,
IDCJAC0010,12045,1960,08,27,,,
IDCJAC0010,12045,1960,08,28,,,
IDCJAC0010,12045,1960,08,29,,,
IDCJAC0010,12045,1960,08,30,,,
IDCJAC0010,12045,1960,08,31,,,
IDCJAC0010,12045,1960,09,01,,,
IDCJAC0010,12045,1960,09,02,,,
IDCJAC0010,12045,1960,09,03,,,
IDCJAC0010,12045,1960,09,04,,,
IDCJAC0010,12045,1960,09,05,,,
IDCJAC0010,12045,1960,09,06,,,
IDCJAC0010,12045,1960,09,07,,,
IDCJAC0010,12045,1960,09,08,,,
IDCJAC0010,12045,1960,09,09,,,
IDCJAC0010,12045,1960,09,10,,,
IDCJAC0010,12045,1960,09,11,,,
IDCJAC0010,12045,1960,09,12,,,
IDCJAC0010,12045,1960,09,13,,,
IDCJAC0010,12045,1960,09,14,,,
IDCJAC0010,12045,1960,09,15,,,
IDCJAC0010,12045,1960,09,16,,,
IDCJAC0010,12045,1960,09,17,,,
IDCJAC0010,12045,1960,09,18,,,
IDCJAC0010,12045,1960,09,19,,,
IDCJAC0010,12045,1960,09,20,,,
IDCJAC0010,12045,1960,09,21,,,
IDCJAC0010,12045,1960,09,22,,,
IDCJAC0010,12045,1960,09,23,,,
IDCJAC0010,12045,1960,09,24,,,
IDCJAC0010,12045,1960,09,25,,,
IDCJAC0010,12045,1960,09,26,,,
IDCJAC0010,12045,1960,09,27,,,
IDCJAC0010,12045,1960,09,28,,,
IDCJAC0010,12045,1960,09,29,,,
IDCJAC0010,12045,1960,09,30,,,
IDCJAC0010,12045,1960,10,01,,,
IDCJAC0010,12045,1960,10,02,,,
IDCJAC0010,12045,1960,10,03,,,
IDCJAC0010,12045,1960,10,04,,,
IDCJAC0010,12045,1960,10,05,,,
IDCJAC0010,12045,1960,10,06,,,
IDCJAC0010,12045,1960,10,07,,,
IDCJAC0010,12045,1960,10,08,,,
IDCJAC0010,12045,1960,10,09,,,
IDCJAC0010,12045,1960,10,10,,,
IDCJAC0010,12045,1960,10,11,,,
IDCJAC0010,12045,1960,10,12,,,
IDCJAC0010,12045,1960,10,13,,,
IDCJAC0010,12045,1960,10,14,,,
IDCJAC0010,12045,1960,10,15,,,
IDCJAC0010,12045,1960,10,16,,,
IDCJAC0010,12045,1960,10,17,,,
IDCJAC0010,12045,1960,10,18,,,
IDCJAC0010,12045,1960,10,19,,,
IDCJAC0010,12045,1960,10,20,,,
IDCJAC0010,12045,1960,10,21,,,
IDCJAC0010,12045,1960,10,22,,,
IDCJAC0010,12045,1960,10,23,,,
IDCJAC0010,12045,1960,10,24,,,
IDCJAC0010,12045,1960,10,25,,,
IDCJAC0010,12045,1960,10,26,,,
IDCJAC0010,12045,1960,10,27,,,
IDCJAC0010,12045,1960,10,28,,,
IDCJAC0010,12045,1960,10,29,,,
IDCJAC0010,12045,1960,10,30,,,
IDCJAC0010,12045,1960,10,31,,,
IDCJAC0010,12045,1960,11,01,,,
IDCJAC0010,12045,1960,11,02,,,
IDCJAC0010,12045,1960,11,03,,,
IDCJAC0010,12045,1960,11,04,,,
IDCJAC0010,12045,1960,11,05,,,
IDCJAC0010,12045,1960,11,06,,,
IDCJAC0010,12045,1960,11,07,,,
IDCJAC0010,12045,1960,11,08,,,
IDCJAC0010,12045,1960,11,09,,,
IDCJAC0010,12045,1960,11,10,,,
IDCJAC0010,12045,1960,11,11,,,
IDCJAC0010,12045,1960,11,12,,,
IDCJAC0010,12045,1960,11,13,,,
IDCJAC0010,12045,1960,11,14,,,
IDCJAC0010,12045,1960,11,15,,,
IDCJAC0010,12045,1960,11,16,,,
IDCJAC0010,12045,1960,11,17,,,
IDCJAC0010,12045,1960,11,18,,,
IDCJAC0010,12045,1960,11,19,,,
IDCJAC0010,12045,1960,11,20,,,
IDCJAC0010,12045,1960,11,21,,,
IDCJAC0010,12045,1960,11,22,,,
IDCJAC0010,12045,1960,11,23,,,
IDCJAC0010,12045,1960,11,24,,,
IDCJAC0010,12045,1960,11,25,,,
IDCJAC0010,12045,1960,11,26,,,
IDCJAC0010,12045,1960,11,27,,,
IDCJAC0010,12045,1960,11,28,,,
IDCJAC0010,12045,1960,11,29,,,
IDCJAC0010,12045,1960,11,30,,,
IDCJAC0010,12045,1960,12,01,34.4,,Y
IDCJAC0010,12045,1960,12,02,37.5,1,Y
IDCJAC0010,12045,1960,12,03,30.5,1,Y
IDCJAC0010,12045,1960,12,04,28.4,1,Y
IDCJAC0010,12045,1960,12,05,29.4,1,Y
IDCJAC0010,12045,1960,12,06,33.7,1,Y
IDCJAC0010,12045,1960,12,07,37.3,1,Y
IDCJAC0010,12045,1960,12,08,40.4,1,Y
IDCJAC0010,12045,1960,12,09,40.0,1,Y
IDCJAC0010,12045,1960,12,10,27.6,1,Y
IDCJAC0010,12045,1960,12,11,29.4,1,Y
IDCJAC0010,12045,1960,12,12,35.1,1,Y
IDCJAC0010,12045,1960,12,13,34.1,1,Y
IDCJAC0010,12045,1960,12,14,33.0,1,Y
IDCJAC0010,12045,1960,12,15,33.0,1,Y
IDCJAC0010,12045,1960,12,16,33.3,1,Y
IDCJAC0010,12045,1960,12,17,36.1,1,Y
IDCJAC0010,12045,1960,12,18,35.0,1,Y
IDCJAC0010,12045,1960,12,19,37.8,1,Y
IDCJAC0010,12045,1960,12,20,37.3,1,Y
IDCJAC0010,12045,1960,12,21,35.8,1,Y
IDCJAC0010,12045,1960,12,22,33.9,1,Y
IDCJAC0010,12045,1960,12,23,35.6,1,Y
IDCJAC0010,12045,1960,12,24,39.2,1,Y
IDCJAC0010,12045,1960,12,25,40.6,1,Y
IDCJAC0010,12045,1960,12,26,37.8,1,Y
IDCJAC0010,12045,1960,12,27,36.4,1,Y
IDCJAC0010,12045,1960,12,28,39.3,1,Y
IDCJAC0010,12045,1960,12,29,34.9,1,Y
IDCJAC0010,12045,1960,12,30,24.1,1,Y
IDCJAC0010,12045,1960,12,31,28.3,1,Y
IDCJAC0010,12045,1961,01,01,30.3,1,Y
IDCJAC0010,12045,1961,01,02,29.0,1,Y
IDCJAC0010,12045,1961,01,03,29.6,1,Y
IDCJAC0010,12045,1961,01,04,31.2,1,Y
IDCJAC0010,12045,1961,01,05,37.1,1,Y
IDCJAC0010,12045,1961,01,06,39.5,1,Y
IDCJAC0010,12045,1961,01,07,42.8,1,Y
IDCJAC0010,12045,1961,01,08,42.2,1,Y
IDCJAC0010,12045,1961,01,09,37.6,1,Y
IDCJAC0010,12045,1961,01,10,37.1,1,Y
IDCJAC0010,12045,1961,01,11,39.2,1,Y
IDCJAC0010,12045,1961,01,12,36.7,1,Y
IDCJAC0010,12045,1961,01,13,34.4,1,Y
IDCJAC0010,12045,1961,01,14,35.9,1,Y
IDCJAC0010,12045,1961,01,15,37.8,1,Y
IDCJAC0010,12045,1961,01,16,39.0,1,Y
IDCJAC0010,12045,1961,01,17,37.3,1,Y
IDCJAC0010,12045,1961,01,18,37.3,1,Y
IDCJAC0010,12045,1961,01,19,39.9,1,Y
IDCJAC0010,12045,1961,01,20,42.3,1,Y
IDCJAC0010,12045,1961,01,21,42.2,1,Y
IDCJAC0010,12045,1961,01,22,42.2,1,Y
IDCJAC0010,12045,1961,01,23,42.8,1,Y
IDCJAC0010,12045,1961,01,24,40.6,1,Y
IDCJAC0010,12045,1961,01,25,38.7,1,Y
IDCJAC0010,12045,1961,01,26,27.9,1,Y
IDCJAC0010,12045,1961,01,27,23.2,1,Y
IDCJAC0010,12045,1961,01,28,27.2,1,Y
IDCJAC0010,12045,1961,01,29,30.6,1,Y
IDCJAC0010,12045,1961,01,30,34.3,1,Y
IDCJAC0010,12045,1961,01,31,37.7,1,Y
IDCJAC0010,12045,1961,02,01,37.7,1,Y
IDCJAC0010,12045,1961,02,02,34.5,1,Y
IDCJAC0010,12045,1961,02,03,35.7,1,Y
IDCJAC0010,12045,1961,02,04,,,
IDCJAC0010,12045,1961,02,05,40.6,1,Y
IDCJAC0010,12045,1961,02,06,38.7,1,Y
IDCJAC0010,12045,1961,02,07,37.2,1,Y
IDCJAC0010,12045,1961,02,08,30.8,1,Y
IDCJAC0010,12045,1961,02,09,31.9,1,Y
IDCJAC0010,12045,1961,02,10,34.3,1,Y
IDCJAC0010,12045,1961,02,11,29.8,1,Y
IDCJAC0010,12045,1961,02,12,32.1,1,Y
IDCJAC0010,12045,1961,02,13,34.6,1,Y
IDCJAC0010,12045,1961,02,14,32.3,1,Y
IDCJAC0010,12045,1961,02,15,30.0,1,Y
IDCJAC0010,12045,1961,02,16,36.2,1,Y
IDCJAC0010,12045,1961,02,17,39.6,1,Y
IDCJAC0010,12045,1961,02,18,38.4,1,Y
IDCJAC0010,12045,1961,02,19,35.2,1,Y
IDCJAC0010,12045,1961,02,20,35.9,1,Y
IDCJAC0010,12045,1961,02,21,34.3,1,Y
IDCJAC0010,12045,1961,02,22,32.6,1,Y
IDCJAC0010,12045,1961,02,23,32.8,1,Y
IDCJAC0010,12045,1961,02,24,33.1,1,Y
IDCJAC0010,12045,1961,02,25,33.9,1,Y
IDCJAC0010,12045,1961,02,26,35.8,1,Y
IDCJAC0010,12045,1961,02,27,36.9,1,Y
IDCJAC0010,12045,1961,02,28,36.7,1,Y
IDCJAC0010,12045,1961,03,01,34.4,1,Y
IDCJAC0010,12045,1961,03,02,33.7,1,Y
IDCJAC0010,12045,1961,03,03,38.4,1,Y
IDCJAC0010,12045,1961,03,04,39.8,1,Y
IDCJAC0010,12045,1961,03,05,41.8,1,Y
IDCJAC0010,12045,1961,03,06,42.8,1,Y
IDCJAC0010,12045,1961,03,07,42.3,1,Y
IDCJAC0010,12045,1961,03,08,39.2,1,Y
IDCJAC0010,12045,1961,03,09,31.1,1,Y
IDCJAC0010,12045,1961,03,10,28.0,1,Y
IDCJAC0010,12045,1961,03,11,33.8,1,Y
IDCJAC0010,12045,1961,03,12,36.4,1,Y
IDCJAC0010,12045,1961,03,13,31.8,1,Y
IDCJAC0010,12045,1961,03,14,34.5,1,Y
IDCJAC0010,12045,1961,03,15,37.3,1,Y
IDCJAC0010,12045,1961,03,16,34.2,1,Y
IDCJAC0010,12045,1961,03,17,37.8,1,Y
IDCJAC0010,12045,1961,03,18,35.6,1,Y
IDCJAC0010,12045,1961,03,19,30.9,1,Y
IDCJAC0010,12045,1961,03,20,33.3,1,Y
IDCJAC0010,12045,1961,03,21,37.2,1,Y
IDCJAC0010,12045,1961,03,22,31.7,1,Y
IDCJAC0010,12045,1961,03,23,28.0,1,Y
IDCJAC0010,12045,1961,03,24,29.8,1,Y
IDCJAC0010,12045,1961,03,25,33.8,1,Y
IDCJAC0010,12045,1961,03,26,36.2,1,Y
IDCJAC0010,12045,1961,03,27,37.7,1,Y
IDCJAC0010,12045,1961,03,28,27.6,1,Y
IDCJAC0010,12045,1961,03,29,27.8,1,Y
IDCJAC0010,12045,1961,03,30,33.6,1,Y
IDCJAC0010,12045,1961,03,31,33.2,1,Y
IDCJAC0010,12045,1961,04,01,32.1,1,Y
IDCJAC0010,12045,1961,04,02,34.4,1,Y
IDCJAC0010,12045,1961,04,03,26.6,1,Y
IDCJAC0010,12045,1961,04,04,28.2,1,Y
IDCJAC0010,12045,1961,04,05,33.4,1,Y
IDCJAC0010,12045,1961,04,06,33.3,1,Y
IDCJAC0010,12045,1961,04,07,33.3,1,Y
IDCJAC0010,12045,1961,04,08,25.1,1,Y
IDCJAC0010,12045,1961,04,09,23.6,1,Y
IDCJAC0010,12045,1961,04,10,26.2,1,Y
IDCJAC0010,12045,1961,04,11,28.7,1,Y
IDCJAC0010,12045,1961,04,12,28.1,1,Y
IDCJAC0010,12045,1961,04,13,22.1,1,Y
IDCJAC0010,12045,1961,04,14,21.9,1,Y
IDCJAC0010,12045,1961,04,15,24.7,1,Y
IDCJAC0010,12045,1961,04,16,24.8,1,Y
IDCJAC0010,12045,1961,04,17,22.0,1,Y
IDCJAC0010,12045,1961,04,18,19.0,1,Y
IDCJAC0010,12045,1961,04,19,25.6,1,Y
IDCJAC0010,12045,1961,04,20,32.1,1,Y
IDCJAC0010,12045,1961,04,21,19.1,1,Y
IDCJAC0010,12045,1961,04,22,18.1,1,Y
IDCJAC0010,12045,1961,04,23,22.4,1,Y
IDCJAC0010,12045,1961,04,24,24.7,1,Y
IDCJAC0010,12045,1961,04,25,25.6,1,Y
IDCJAC0010,12045,1961,04,26,28.2,1,Y
IDCJAC0010,12045,1961,04,27,30.8,1,Y
IDCJAC0010,12045,1961,04,28,26.6,1,Y
IDCJAC0010,12045,1961,04,29,17.6,1,Y
IDCJAC0010,12045,1961,04,30,18.4,1,Y
IDCJAC0010,12045,1961,05,01,24.5,1,Y
IDCJAC0010,12045,1961,05,02,22.4,1,Y
IDCJAC0010,12045,1961,05,03,19.1,1,Y
IDCJAC0010,12045,1961,05,04,19.8,1,Y
IDCJAC0010,12045,1961,05,05,21.6,1,Y
IDCJAC0010,12045,1961,05,06,23.3,1,Y
IDCJAC0010,12045,1961,05,07,23.9,1,Y
IDCJAC0010,12045,1961,05,08,23.0,1,Y
IDCJAC0010,12045,1961,05,09,26.1,1,Y
IDCJAC0010,12045,1961,05,10,27.7,1,Y
IDCJAC0010,12045,1961,05,11,20.2,1,Y
IDCJAC0010,12045,1961,05,12,19.6,1,Y
IDCJAC0010,12045,1961,05,13,20.9,1,Y
IDCJAC0010,12045,1961,05,14,23.1,1,Y
IDCJAC0010,12045,1961,05,15,23.9,1,Y
IDCJAC0010,12045,1961,05,16,27.6,1,Y
IDCJAC0010,12045,1961,05,17,19.5,1,Y
IDCJAC0010,12045,1961,05,18,24.9,1,Y
IDCJAC0010,12045,1961,05,19,27.8,1,Y
IDCJAC0010,12045,1961,05,20,28.9,1,Y
IDCJAC0010,12045,1961,05,21,25.2,1,Y
IDCJAC0010,12045,1961,05,22,29.6,1,Y
IDCJAC0010,12045,1961,05,23,26.8,1,Y
IDCJAC0010,12045,1961,05,24,20.5,1,Y
IDCJAC0010,12045,1961,05,25,20.9,1,Y
IDCJAC0010,12045,1961,05,26,19.3,1,Y
IDCJAC0010,12045,1961,05,27,21.3,1,Y
IDCJAC0010,12045,1961,05,28,21.9,1,Y
IDCJAC0010,12045,1961,05,29,22.7,1,Y
IDCJAC0010,12045,1961,05,30,25.4,1,Y
IDCJAC0010,12045,1961,05,31,26.1,1,Y
IDCJAC0010,12045,1961,06,01,23.5,1,Y
IDCJAC0010,12045,1961,06,02,19.8,1,Y
IDCJAC0010,12045,1961,06,03,23.0,1,Y
IDCJAC0010,12045,1961,06,04,24.5,1,Y
IDCJAC0010,12045,1961,06,05,23.2,1,Y
IDCJAC0010,12045,1961,06,06,20.7,1,Y
IDCJAC0010,12045,1961,06,07,21.2,1,Y
IDCJAC0010,12045,1961,06,08,18.6,1,Y
IDCJAC0010,12045,1961,06,09,20.6,1,Y
IDCJAC0010,12045,1961,06,10,23.1,1,Y
IDCJAC0010,12045,1961,06,11,27.2,1,Y
IDCJAC0010,12045,1961,06,12,28.3,1,Y
IDCJAC0010,12045,1961,06,13,30.2,1,Y
IDCJAC0010,12045,1961,06,14,25.7,1,Y
IDCJAC0010,12045,1961,06,15,17.2,1,Y
IDCJAC0010,12045,1961,06,16,14.8,1,Y
IDCJAC0010,12045,1961,06,17,16.2,1,Y
IDCJAC0010,12045,1961,06,18,15.9,1,Y
IDCJAC0010,12045,1961,06,19,16.6,1,Y
IDCJAC0010,12045,1961,06,20,17.1,1,Y
IDCJAC0010,12045,1961,06,21,17.2,1,Y
IDCJAC0010,12045,1961,06,22,18.3,1,Y
IDCJAC0010,12045,1961,06,23,17.1,1,Y
IDCJAC0010,12045,1961,06,24,19.4,1,Y
IDCJAC0010,12045,1961,06,25,18.9,1,Y
IDCJAC0010,12045,1961,06,26,19.4,1,Y
IDCJAC0010,12045,1961,06,27,19.4,1,Y
IDCJAC0010,12045,1961,06,28,15.6,1,Y
IDCJAC0010,12045,1961,06,29,16.6,1,Y
IDCJAC0010,12045,1961,06,30,16.9,1,Y
IDCJAC0010,12045,1961,07,01,19.6,1,Y
IDCJAC0010,12045,1961,07,02,13.9,1,Y
IDCJAC0010,12045,1961,07,03,17.2,1,Y
IDCJAC0010,12045,1961,07,04,17.8,1,Y
IDCJAC0010,12045,1961,07,05,16.1,1,Y
IDCJAC0010,12045,1961,07,06,18.1,1,Y
IDCJAC0010,12045,1961,07,07,18.6,1,Y
IDCJAC0010,12045,1961,07,08,21.8,1,Y
IDCJAC0010,12045,1961,07,09,22.9,1,Y
IDCJAC0010,12045,1961,07,10,23.6,1,Y
IDCJAC0010,12045,1961,07,11,21.1,1,Y
IDCJAC0010,12045,1961,07,12,22.5,1,Y
IDCJAC0010,12045,1961,07,13,16.7,1,Y
IDCJAC0010,12045,1961,07,14,15.6,1,Y
IDCJAC0010,12045,1961,07,15,17.6,1,Y
IDCJAC0010,12045,1961,07,16,17.8,1,Y
IDCJAC0010,12045,1961,07,17,17.8,1,Y
IDCJAC0010,12045,1961,07,18,17.2,1,Y
IDCJAC0010,12045,1961,07,19,11.1,1,Y
IDCJAC0010,12045,1961,07,20,10.0,1,Y
IDCJAC0010,12045,1961,07,21,11.1,1,Y
IDCJAC0010,12045,1961,07,22,17.1,1,Y
IDCJAC0010,12045,1961,07,23,19.2,1,Y
IDCJAC0010,12045,1961,07,24,16.7,1,Y
IDCJAC0010,12045,1961,07,25,16.1,1,Y
IDCJAC0010,12045,1961,07,26,20.8,1,Y
IDCJAC0010,12045,1961,07,27,21.7,1,Y
IDCJAC0010,12045,1961,07,28,16.4,1,Y
IDCJAC0010,12045,1961,07,29,15.0,1,Y
IDCJAC0010,12045,1961,07,30,16.1,1,Y
IDCJAC0010,12045,1961,07,31,18.1,1,Y
IDCJAC0010,12045,1961,08,01,18.3,1,Y
IDCJAC0010,12045,1961,08,02,16.1,1,Y
IDCJAC0010,12045,1961,08,03,17.3,1,Y
IDCJAC0010,12045,1961,08,04,20.0,1,Y
IDCJAC0010,12045,1961,08,05,22.7,1,Y
IDCJAC0010,12045,1961,08,06,22.8,1,Y
IDCJAC0010,12045,1961,08,07,19.2,1,Y
IDCJAC0010,12045,1961,08,08,15.1,1,Y
IDCJAC0010,12045,1961,08,09,16.7,1,Y
IDCJAC0010,12045,1961,08,10,19.0,1,Y
IDCJAC0010,12045,1961,08,11,23.9,1,Y
IDCJAC0010,12045,1961,08,12,24.2,1,Y
IDCJAC0010,12045,1961,08,13,25.1,1,Y
IDCJAC0010,12045,1961,08,14,15.8,1,Y
IDCJAC0010,12045,1961,08,15,16.7,1,Y
IDCJAC0010,12045,1961,08,16,18.1,1,Y
IDCJAC0010,12045,1961,08,17,21.7,1,Y
IDCJAC0010,12045,1961,08,18,22.8,1,Y
IDCJAC0010,12045,1961,08,19,18.3,1,Y
IDCJAC0010,12045,1961,08,20,18.7,1,Y
IDCJAC0010,12045,1961,08,21,21.1,1,Y
IDCJAC0010,12045,1961,08,22,20.6,1,Y
IDCJAC0010,12045,1961,08,23,20.1,1,Y
IDCJAC0010,12045,1961,08,24,25.0,1,Y
IDCJAC0010,12045,1961,08,25,27.5,1,Y
IDCJAC0010,12045,1961,08,26,23.2,1,Y
IDCJAC0010,12045,1961,08,27,23.8,1,Y
IDCJAC0010,12045,1961,08,28,21.1,1,Y
IDCJAC0010,12045,1961,08,29,,,
IDCJAC0010,12045,1961,08,30,,,
IDCJAC0010,12045,1961,08,31,,,
IDCJAC0010,12045,1961,09,01,20.4,,Y
IDCJAC0010,12045,1961,09,02,25.8,1,Y
IDCJAC0010,12045,1961,09,03,24.0,1,Y
IDCJAC0010,12045,1961,09,04,26.6,1,Y
IDCJAC0010,12045,1961,09,05,22.8,1,Y
IDCJAC0010,12045,1961,09,06,27.4,1,Y
IDCJAC0010,12045,1961,09,07,30.0,1,Y
IDCJAC0010,12045,1961,09,08,28.3,1,Y
IDCJAC0010,12045,1961,09,09,28.9,1,Y
IDCJAC0010,12045,1961,09,10,30.6,1,Y
IDCJAC0010,12045,1961,09,11,23.3,1,Y
IDCJAC0010,12045,1961,09,12,23.9,1,Y
IDCJAC0010,12045,1961,09,13,21.7,1,Y
IDCJAC0010,12045,1961,09,14,23.3,1,Y
IDCJAC0010,12045,1961,09,15,23.9,1,Y
IDCJAC0010,12045,1961,09,16,26.1,1,Y
IDCJAC0010,12045,1961,09,17,27.4,1,Y
IDCJAC0010,12045,1961,09,18,26.1,1,Y
IDCJAC0010,12045,1961,09,19,20.4,1,Y
IDCJAC0010,12045,1961,09,20,23.3,1,Y
IDCJAC0010,12045,1961,09,21,27.8,1,Y
IDCJAC0010,12045,1961,09,22,33.9,1,Y
IDCJAC0010,12045,1961,09,23,32.8,1,Y
IDCJAC0010,12045,1961,09,24,28.2,1,Y
IDCJAC0010,12045,1961,09,25,26.3,1,Y
IDCJAC0010,12045,1961,09,26,29.7,1,Y
IDCJAC0010,12045,1961,09,27,35.2,1,Y
IDCJAC0010,12045,1961,09,28,35.6,1,Y
IDCJAC0010,12045,1961,09,29,35.0,1,Y
IDCJAC0010,12045,1961,09,30,20.6,1,Y
IDCJAC0010,12045,1961,10,01,25.8,1,Y
IDCJAC0010,12045,1961,10,02,31.4,1,Y
IDCJAC0010,12045,1961,10,03,34.4,1,Y
IDCJAC0010,12045,1961,10,04,25.8,1,Y
IDCJAC0010,12045,1961,10,05,26.7,1,Y
IDCJAC0010,12045,1961,10,06,33.3,1,Y
IDCJAC0010,12045,1961,10,07,36.4,1,Y
IDCJAC0010,12045,1961,10,08,37.8,1,Y
IDCJAC0010,12045,1961,10,09,27.8,1,Y
IDCJAC0010,12045,1961,10,10,29.9,1,Y
IDCJAC0010,12045,1961,10,11,37.8,1,Y
IDCJAC0010,12045,1961,10,12,27.9,1,Y
IDCJAC0010,12045,1961,10,13,28.7,1,Y
IDCJAC0010,12045,1961,10,14,26.7,1,Y
IDCJAC0010,12045,1961,10,15,28.3,1,Y
IDCJAC0010,12045,1961,10,16,34.4,1,Y
IDCJAC0010,12045,1961,10,17,32.8,1,Y
IDCJAC0010,12045,1961,10,18,25.0,1,Y
IDCJAC0010,12045,1961,10,19,20.4,1,Y
IDCJAC0010,12045,1961,10,20,22.3,1,Y
IDCJAC0010,12045,1961,10,21,27.2,1,Y
IDCJAC0010,12045,1961,10,22,30.3,1,Y
IDCJAC0010,12045,1961,10,23,33.1,1,Y
IDCJAC0010,12045,1961,10,24,31.5,1,Y
IDCJAC0010,12045,1961,10,25,31.1,1,Y
IDCJAC0010,12045,1961,10,26,32.9,1,Y
IDCJAC0010,12045,1961,10,27,36.4,1,Y
IDCJAC0010,12045,1961,10,28,38.1,1,Y
IDCJAC0010,12045,1961,10,29,37.2,1,Y
IDCJAC0010,12045,1961,10,30,27.9,1,Y
IDCJAC0010,12045,1961,10,31,28.9,1,Y
IDCJAC0010,12045,1961,11,01,35.6,1,Y
IDCJAC0010,12045,1961,11,02,37.2,1,Y
IDCJAC0010,12045,1961,11,03,36.7,1,Y
IDCJAC0010,12045,1961,11,04,35.6,1,Y
IDCJAC0010,12045,1961,11,05,32.2,1,Y
IDCJAC0010,12045,1961,11,06,27.2,1,Y
IDCJAC0010,12045,1961,11,07,28.9,1,Y
IDCJAC0010,12045,1961,11,08,30.4,1,Y
IDCJAC0010,12045,1961,11,09,32.1,1,Y
IDCJAC0010,12045,1961,11,10,32.9,1,Y
IDCJAC0010,12045,1961,11,11,36.6,1,Y
IDCJAC0010,12045,1961,11,12,38.3,1,Y
IDCJAC0010,12045,1961,11,13,38.1,1,Y
IDCJAC0010,12045,1961,11,14,33.1,1,Y
IDCJAC0010,12045,1961,11,15,27.3,1,Y
IDCJAC0010,12045,1961,11,16,31.1,1,Y
IDCJAC0010,12045,1961,11,17,30.3,1,Y
IDCJAC0010,12045,1961,11,18,34.6,1,Y
IDCJAC0010,12045,1961,11,19,33.9,1,Y
IDCJAC0010,12045,1961,11,20,28.3,1,Y
IDCJAC0010,12045,1961,11,21,30.0,1,Y
IDCJAC0010,12045,1961,11,22,31.7,1,Y
IDCJAC0010,12045,1961,11,23,34.4,1,Y
IDCJAC0010,12045,1961,11,24,33.9,1,Y
IDCJAC0010,12045,1961,11,25,38.3,1,Y
IDCJAC0010,12045,1961,11,26,28.9,1,Y
IDCJAC0010,12045,1961,11,27,27.8,1,Y
IDCJAC0010,12045,1961,11,28,29.4,1,Y
IDCJAC0010,12045,1961,11,29,33.3,1,Y
IDCJAC0010,12045,1961,11,30,36.1,1,Y
IDCJAC0010,12045,1961,12,01,38.9,1,Y
IDCJAC0010,12045,1961,12,02,41.7,1,Y
IDCJAC0010,12045,1961,12,03,36.4,1,Y
IDCJAC0010,12045,1961,12,04,28.9,1,Y
IDCJAC0010,12045,1961,12,05,32.6,1,Y
IDCJAC0010,12045,1961,12,06,32.2,1,Y
IDCJAC0010,12045,1961,12,07,35.7,1,Y
IDCJAC0010,12045,1961,12,08,36.7,1,Y
IDCJAC0010,12045,1961,12,09,40.6,1,Y
IDCJAC0010,12045,1961,12,10,36.1,1,Y
IDCJAC0010,12045,1961,12,11,32.2,1,Y
