Region,ID,Site,Genus_species,datetime2,DEP,SHADE,BT,TC_interp,TC,AT,TA_interp,TA1m,diff_TC,diff_TA,Error,Remove,Notes
Au,2912_L,L,Ctenophorus isolepis,11/2/1979 07:30,0,50,35.2,37.48,42.33369021,31,31.18,40.14827797,-2.3,-0.2,,N,
Au,2913_L,L,Ctenophorus isolepis,11/2/1979 08:20,0,50,38.5,39.2,42.33369021,34.6,34.27,40.14827797,-0.7,0.3,,N,
Au,2914_L,L,Ctenophorus isolepis,11/2/1979 08:34,0,50,38.6,39.61,41.74056519,36,35.54,39.7322577,-1,0.5,,N,
Au,2919_L,L,Ctenophorus isolepis,11/2/1979 08:05,0,50,36.1,38.76,42.33369021,33.4,32.91,40.14827797,-2.7,0.5,,N,
Au,2920_L,L,Ctenophorus isolepis,11/2/1979 08:10,0,50,40.4,38.91,42.33369021,33.4,33.36,40.14827797,1.5,0,,N,
Au,2931_L,L,Ctenophorus isolepis,14/2/1979 08:36,0,18,37.8,38.27,38.92029682,30.3,28.12,30.77878913,-0.5,2.2,,N,
Au,2932_L,L,Ctenophorus isolepis,14/2/1979 08:44,0,18,37.6,38.47,38.92029682,29.4,28.84,30.77878913,-0.9,0.6,,N,
Au,2933_L,L,Ctenophorus isolepis,14/2/1979 08:48,0,18,38.6,38.57,38.92029682,30.5,29.2,30.77878913,0,1.3,,N,
Au,2938_L,L,Ctenophorus isolepis,14/2/1979 09:25,0,18,39.1,38.73,38.92029682,30.8,30.84,30.77878913,0.4,0,,N,
Au,2945_L,L,Ctenophorus isolepis,14/2/1979 09:49,0,0,39.6,38.59,37.26244489,31,31.39,28.10974262,1,-0.4,,N,
Au,2946_L,L,Ctenophorus isolepis,14/2/1979 09:50,0,0,39,38.59,37.26244489,31,31.41,28.10974262,0.4,-0.4,,N,
Au,2949_L,L,Ctenophorus isolepis,14/2/1979 10:29,0,0,40,38.5,37.26244489,34,31.82,28.10974262,1.5,2.2,,N,
Au,2950_L,L,Ctenophorus isolepis,14/2/1979 10:50,0,0,39.2,38.47,31.97862819,31.1,31.96,28.04567279,0.7,-0.9,,N,
Au,2957_L,L,Ctenophorus isolepis,14/2/1979 08:45,0,18,36.7,38.5,38.92029682,29,28.93,30.77878913,-1.8,0.1,,N,
Au,2959_L,L,Ctenophorus isolepis,14/2/1979 09:25,0,18,29.5,38.73,38.92029682,31,30.84,30.77878913, ,0.2,,N,
Au,2963_L,L,Ctenophorus isolepis,14/2/1979 09:55,0,0,39.3,38.56,37.26244489,31.6,31.53,28.10974262,0.7,0.1,,N,
Au,2968_L,L,Ctenophorus isolepis,14/2/1979 10:45,0,0,41,38.48,31.97862819,32.4,31.93,28.04567279,2.5,0.5,,N,
Au,2988_L,L,Ctenophorus isolepis,15/2/1979 09:08,0,0,34.6,37.86,37.36115294,27.5,30.36,28.64530864,-3.3,-2.9,,N,
Au,2989_L,L,Ctenophorus isolepis,15/2/1979 09:11,0,0,34.3,37.91,37.36115294,28.1,30.4,28.64530864,-3.6,-2.3,,N,
Au,2991_L,L,Ctenophorus isolepis,15/2/1979 09:23,0,0,39.2,38.12,37.36115294,30.3,30.56,28.64530864,1.1,-0.3,,N,
Au,3003_L,L,Ctenophorus isolepis,15/2/1979 10:15,0,0,36.4,38.7,34.00468655,28.8,31.2,26.70238713,-2.3,-2.4,,N,
Au,3005_L,L,Ctenophorus isolepis,15/2/1979 10:48,0,0,38.7,38.55,31.8484453,30.3,31.53,28.35336942,0.2,-1.2,,N,
Au,3020_L,L,Ctenophorus isolepis,15/2/1979 12:10,0,0,41.8,38.48,29.95775227,32.2,31.86,27.90503136,3.3,0.3,,N,
Au,3024_L,L,Ctenophorus isolepis,15/2/1979 15:48,-2.5,50,37.3,37.59,28.0972641,32,29.04,24.96100997,-0.3,3,,N,
Au,3025_L,L,Ctenophorus isolepis,15/2/1979 15:57,-2.5,50,40.2,37.42,28.0972641,32.3,28.75,24.96100997,2.8,3.5,,N,
Au,3026_L,L,Ctenophorus isolepis,15/2/1979 16:01,-2.5,50,38.3,37.31,28.0972641,33,28.61,24.96100997,1,4.4,,N,
Au,3035_L,L,Ctenophorus isolepis,15/2/1979 17:07,-2.5,50,32.9,33.75,27.52447903,31.6,26.9,25.05450606,-0.9,4.7,,N,
Au,3036_L,L,Ctenophorus isolepis,15/2/1979 15:35,-2.5,50,37.2,37.84,28.0972641,33,29.48,24.96100997,-0.6,3.5,,N,
Au,3037_L,L,Ctenophorus isolepis,15/2/1979 15:50,-2.5,50,38.6,37.55,28.0972641,32.6,28.98,24.96100997,1.1,3.6,,N,
Au,3078_L,L,Ctenophorus isolepis,17/2/1979 08:55,0,36,40,38.82,38.6508466,28,29.86,32.69723367,1.2,-1.9,,N,
Au,3089_L,L,Ctenophorus isolepis,17/2/1979 10:21,0,24,41.5,38.94,38.71551635,32.8,32.62,31.65845219,2.6,0.2,,N,
Au,3090_L,L,Ctenophorus isolepis,17/2/1979 10:24,0,24,39.4,38.94,38.71551635,32.5,32.66,31.65845219,0.5,-0.2,,N,
Au,3091_L,L,Ctenophorus isolepis,17/2/1979 10:26,0,24,40,38.93,38.71551635,33.2,32.68,31.65845219,1.1,0.5,,N,
Au,3095_L,L,Ctenophorus isolepis,17/2/1979 10:50,0,0,40.4,38.87,36.80950066,32.8,32.98,31.63139925,1.5,-0.2,,N,
Au,3112_L,L,Ctenophorus isolepis,17/2/1979 10:30,0,0,39.4,38.92,36.80950066,31.3,32.73,31.63139925,0.5,-1.4,,N,
Au,3115_L,L,Ctenophorus isolepis,17/2/1979 14:00,-2.5,50,39.2,38.18,28.48460412,35,33.87,25.96728675,1,1.1,,N,
Au,3139_L,L,Ctenophorus isolepis,18/2/1979 08:05,0,36,30.7,35.3,38.66018632,28.6,24.33,33.20816107,-4.6,4.3,,N,
Au,3141_L,L,Ctenophorus isolepis,18/2/1979 08:16,0,36,37.6,35.56,38.66018632,29.4,25.18,33.20816107,2,4.2,,N,
Au,3147_L,L,Ctenophorus isolepis,18/2/1979 08:25,0,36,38,35.77,38.66018632,29,25.88,33.20816107,2.2,3.1,,N,
Au,3152_L,L,Ctenophorus isolepis,18/2/1979 09:00,0,36,40.4,36.61,38.20684401,30.9,28.59,33.0062379,3.8,2.3,,N,
Au,3154_L,L,Ctenophorus isolepis,18/2/1979 09:26,0,36,39.6,37.55,38.20684401,31.2,29.99,33.0062379,2.1,1.2,,N,
Au,3156_L,L,Ctenophorus isolepis,18/2/1979 09:41,0,27,40,38.1,38.15872385,32.2,30.79,31.63795337,1.9,1.4,,N,
Au,3159_L,L,Ctenophorus isolepis,18/2/1979 10:27,0,27,38.8,38.72,38.15872385,33.1,32.4,31.63795337,0.1,0.7,,N,
Au,3169_L,L,Ctenophorus isolepis,18/2/1979 09:05,0,36,37.7,36.79,38.20684401,29.8,28.86,33.0062379,0.9,0.9,,N,
Au,3255_L,L,Ctenophorus isolepis,22/2/1979 07:39,0,50,38.5,36.99,41.18549685,25.7,26.8,37.45818243,1.5,-1.1,,N,
Au,3275_L,L,Ctenophorus isolepis,25/2/1979 09:30,0,36,40.1,38.88,38.8939955,28.5,31.49,35.3848482,1.2,-3,,N,
Au,3291_L,L,Ctenophorus isolepis,25/2/1979 10:30,0,0,36.1,38.65,36.84275884,27.5,33.09,32.39607092,-2.5,-5.6,,N,
Au,3292_L,L,Ctenophorus isolepis,25/2/1979 12:30,0,0,37.6,38.42,29.9090807,30.6,34.26,30.14984844,-0.8,-3.7,,N,
Au,3299_L,L,Ctenophorus isolepis,25/2/1979 11:35,0,0,40.8,38.51,31.4371488,32.8,34.17,32.07788489,2.3,-1.4,,N,
Au,3300_L,L,Ctenophorus isolepis,25/2/1979 11:40,0,0,38.4,38.52,31.4371488,30.4,34.23,32.07788489,-0.1,-3.8,,N,
Au,3303_L,L,Ctenophorus isolepis,25/2/1979 16:41,-2.5,50,38.5,38.91,25.89868718,34.4,35.62,27.19525987,-0.4,-1.2,,N,
Au,3309_L,L,Ctenophorus isolepis,25/2/1979 16:04,-2.5,50,38.2,38.93,28.89515088,32.2,36.09,26.67529538,-0.7,-3.9,,N,
Au,3310_L,L,Ctenophorus isolepis,25/2/1979 16:09,-2.5,50,38.4,38.93,28.89515088,34,36.02,26.67529538,-0.5,-2,,N,
Au,3311_L,L,Ctenophorus isolepis,25/2/1979 16:12,-2.5,50,39.8,38.93,28.89515088,33.2,35.99,26.67529538,0.9,-2.8,,N,
Au,3319_L,L,Ctenophorus isolepis,26/2/1979 08:16,0,36,37.4,33.55,37.7770396,21.6,21.54,31.11932408,3.9,0.1,,N,
Au,3323_L,L,Ctenophorus isolepis,26/2/1979 08:51,0,30,35.7,34.5,38.18605223,22.2,24.51,30.52338761,1.2,-2.3,,N,
Au,3332_L,L,Ctenophorus isolepis,26/2/1979 08:26,0,36,36.3,33.82,37.7770396,21.3,22.39,31.11932408,2.5,-1.1,,N,
Au,3333_L,L,Ctenophorus isolepis,26/2/1979 08:43,0,30,37.1,34.28,38.18605223,21.6,23.83,30.52338761,2.8,-2.2,,N,
Au,3338_L,L,Ctenophorus isolepis,26/2/1979 07:34,0,36,32.4,31.96,37.7770396,23,19.9,31.11932408,0.4,3.1,,N,
Au,3339_L,L,Ctenophorus isolepis,26/2/1979 07:50,0,36,36.3,32.68,37.7770396,21.2,20.07,31.11932408,3.6,1.1,,N,
Au,3340_L,L,Ctenophorus isolepis,26/2/1979 07:52,0,36,36.1,32.77,37.7770396,21.2,20.09,31.11932408,3.3,1.1,,N,
Au,3341_L,L,Ctenophorus isolepis,26/2/1979 08:07,0,36,32.8,33.31,37.7770396,21.4,20.78,31.11932408,-0.5,0.6,,N,
Au,3343_L,L,Ctenophorus isolepis,26/2/1979 08:17,0,36,36.2,33.58,37.7770396,23.4,21.63,31.11932408,2.6,1.8,,N,
Au,3344_L,L,Ctenophorus isolepis,26/2/1979 08:22,0,36,38.4,33.72,37.7770396,23.6,22.05,31.11932408,4.7,1.6,,N,
Au,3345_L,L,Ctenophorus isolepis,26/2/1979 08:31,0,30,38.4,33.96,38.18605223,23,22.81,30.52338761,4.4,0.2,,N,
Au,3346_L,L,Ctenophorus isolepis,26/2/1979 08:41,0,30,38.6,34.23,38.18605223,22.7,23.66,30.52338761,4.4,-1,,N,
Au,3347_L,L,Ctenophorus isolepis,26/2/1979 08:46,0,30,38.1,34.36,38.18605223,23.3,24.09,30.52338761,3.7,-0.8,,N,
Au,3348_L,L,Ctenophorus isolepis,26/2/1979 08:52,0,30,32.5,34.53,38.18605223,23.4,24.6,30.52338761,-2,-1.2,,N,
Au,3349_L,L,Ctenophorus isolepis,26/2/1979 08:52,0,30,32.6,34.53,38.18605223,23.4,24.6,30.52338761,-1.9,-1.2,,N,
Au,3350_L,L,Ctenophorus isolepis,26/2/1979 08:58,0,30,38.6,34.69,38.18605223,24,25.11,30.52338761,3.9,-1.1,,N,
Au,3351_L,L,Ctenophorus isolepis,26/2/1979 09:04,0,30,39.3,35.01,38.18605223,24.3,25.34,30.52338761,4.3,-1,,N,
Au,3352_L,L,Ctenophorus isolepis,26/2/1979 09:08,0,30,37.4,35.28,38.18605223,24.4,25.39,30.52338761,2.1,-1,,N,
Au,3353_L,L,Ctenophorus isolepis,26/2/1979 09:10,0,30,39.4,35.42,38.18605223,24.4,25.42,30.52338761,4,-1,,N,
Au,3354_L,L,Ctenophorus isolepis,26/2/1979 09:21,0,30,35.8,36.16,38.18605223,24.8,25.59,30.52338761,-0.4,-0.8,,N,
Au,3355_L,L,Ctenophorus isolepis,26/2/1979 09:28,0,30,39.4,36.63,38.18605223,24.6,25.69,30.52338761,2.8,-1.1,,N,
Au,3357_L,L,Ctenophorus isolepis,26/2/1979 09:32,0,0,36.5,36.9,38.4533953,24.8,25.75,29.04802257,-0.4,-0.9,,N,
Au,3358_L,L,Ctenophorus isolepis,26/2/1979 09:41,0,0,39.4,37.51,38.4533953,25.8,25.88,29.04802257,1.9,-0.1,,N,
Au,3359_L,L,Ctenophorus isolepis,26/2/1979 09:40,0,0,38.4,37.44,38.4533953,25.8,25.87,29.04802257,1,-0.1,,N,
Au,3360_L,L,Ctenophorus isolepis,26/2/1979 09:44,0,0,39.4,37.71,38.4533953,26,25.93,29.04802257,1.7,0.1,,N,
Au,3362_L,L,Ctenophorus isolepis,26/2/1979 10:08,0,0,39.4,38.8,38.4533953,26,26.27,29.04802257,0.6,-0.3,,N,
Au,3363_L,L,Ctenophorus isolepis,26/2/1979 10:17,0,0,41.2,38.81,38.4533953,25,26.39,29.04802257,2.4,-1.4,,N,
Au,3364_L,L,Ctenophorus isolepis,26/2/1979 10:21,0,0,38.4,38.81,38.4533953,25.9,26.44,29.04802257,-0.4,-0.5,,N,
Au,3382_L,L,Ctenophorus isolepis,27/2/1979 09:42,0,21,38.9,38.36,38.6591501,22.9,27.08,28.9738768,0.5,-4.2,,N,
Au,3389_L,L,Ctenophorus isolepis,27/2/1979 08:45,0,30,37.4,37.97,38.92792808,23.5,23.82,28.05882619,-0.6,-0.3,,N,
Au,3390_L,L,Ctenophorus isolepis,27/2/1979 08:48,0,30,38.9,38.1,38.92792808,23.5,24.16,28.05882619,0.8,-0.7,,N,
Au,3393_L,L,Ctenophorus isolepis,27/2/1979 12:59,-2.5,50,40.3,38.37,25.40090486,30.6,28.9,25.3946292,1.9,1.7,,N,
Au,3394_L,L,Ctenophorus isolepis,27/2/1979 13:07,-2.5,50,41.2,38.27,25.40090486,30.8,28.89,25.3946292,2.9,1.9,,N,
Au,3395_L,L,Ctenophorus isolepis,27/2/1979 13:19,-2.5,50,42.1,38.07,25.40090486,30.6,28.92,25.3946292,4,1.7,,N,
Au,3396_L,L,Ctenophorus isolepis,27/2/1979 14:00,-2.5,50,38.7,37.4,24.05622473,30.8,29.02,21.42595221,1.3,1.8,,N,
Au,3397_L,L,Ctenophorus isolepis,27/2/1979 15:09,-2.5,50,40.9,37.76,22.78049626,31.6,28.8,20.65873621,3.1,2.8,,N,
Au,3399_L,L,Ctenophorus isolepis,27/2/1979 15:16,-2.5,50,38.1,37.92,22.78049626,31.6,28.7,20.65873621,0.2,2.9,,N,
Au,3404_L,L,Ctenophorus isolepis,27/2/1979 15:56,-2.5,50,38.5,38.84,22.13447091,30,28.12,20.14598596,-0.3,1.9,,N,
Au,3405_L,L,Ctenophorus isolepis,27/2/1979 15:49,-2.5,50,38.8,38.68,22.13447091,31,28.22,20.14598596,0.1,2.8,,N,
Au,3408_L,L,Ctenophorus isolepis,28/2/1979 08:47,0,42,39.5,38.56,38.05606966,22.5,25.77,31.64392763,0.9,-3.3,,N,
Au,3413_L,L,Ctenophorus isolepis,28/2/1979 10:57,0,0,36.3,38.5,34.86242525,28,30.21,28.41454501,-2.2,-2.2,,N,
Au,3416_L,L,Ctenophorus isolepis,28/2/1979 07:32,0,48,33,37.23,37.48709316,19.7,19.51,32.60969349,-4.2,0.2,,N,
Au,3417_L,L,Ctenophorus isolepis,28/2/1979 07:36,0,48,35,37.45,37.48709316,20.6,19.58,32.60969349,-2.5,1,,N,
Au,3418_L,L,Ctenophorus isolepis,28/2/1979 07:45,0,48,36.5,37.95,37.48709316,21.3,19.74,32.60969349,-1.5,1.6,,N,
Au,3419_L,L,Ctenophorus isolepis,28/2/1979 08:05,0,48,36.5,38.75,37.48709316,22.7,20.61,32.60969349,-2.2,2.1,,N,
Au,3420_L,L,Ctenophorus isolepis,28/2/1979 08:31,0,42,38.3,38.64,38.05606966,25.3,23.81,31.64392763,-0.3,1.5,,N,
Au,3422_L,L,Ctenophorus isolepis,28/2/1979 08:46,0,42,38.6,38.57,38.05606966,24.3,25.65,31.64392763,0,-1.3,,N,
Au,3423_L,L,Ctenophorus isolepis,28/2/1979 08:50,0,42,37.6,38.55,38.05606966,25.1,26.14,31.64392763,-0.9,-1,,N,
Au,3425_L,L,Ctenophorus isolepis,28/2/1979 09:45,0,27,37.5,38.19,38.75359597,23.9,28.75,30.11812958,-0.7,-4.9,,N,
Au,3428_L,L,Ctenophorus isolepis,28/2/1979 10:10,0,27,39,38.16,38.75359597,25.2,29.38,30.11812958,0.8,-4.2,,N,
Au,3429_L,L,Ctenophorus isolepis,28/2/1979 10:12,0,27,41,38.17,38.75359597,27.8,29.42,30.11812958,2.8,-1.6,,N,
Au,3433_L,L,Ctenophorus isolepis,28/2/1979 11:07,0,0,38,38.46,34.86242525,28.1,30.35,28.41454501,-0.5,-2.2,,N,
Au,3435_L,L,Ctenophorus isolepis,28/2/1979 07:40,0,48,35.9,37.67,37.48709316,21.6,19.65,32.60969349,-1.8,2,,N,
Au,3437_L,L,Ctenophorus isolepis,28/2/1979 08:13,0,48,37.4,38.72,37.48709316,23.1,21.6,32.60969349,-1.3,1.5,,N,
Au,3438_L,L,Ctenophorus isolepis,28/2/1979 08:26,0,48,38.2,38.66,37.48709316,24.2,23.19,32.60969349,-0.5,1,,N,
Au,3440_L,L,Ctenophorus isolepis,28/2/1979 08:47,0,42,38.9,38.56,38.05606966,24.4,25.77,31.64392763,0.3,-1.4,,N,
Au,3441_L,L,Ctenophorus isolepis,28/2/1979 08:59,0,42,36.8,38.51,38.05606966,24.5,27.25,31.64392763,-1.7,-2.8,,N,
Au,3442_L,L,Ctenophorus isolepis,28/2/1979 09:01,0,42,38.8,38.5,38.05606966,24.5,27.4,31.64392763,0.3,-2.9,,N,
Au,3443_L,L,Ctenophorus isolepis,28/2/1979 09:14,0,42,40.1,38.41,38.05606966,25,27.8,31.64392763,1.7,-2.8,,N,
Au,3444_L,L,Ctenophorus isolepis,28/2/1979 09:16,0,42,40.2,38.39,38.05606966,25,27.86,31.64392763,1.8,-2.9,,N,
Au,3480_L,L,Ctenophorus isolepis,1/3/1979 08:08,0,50,30.9,32.95,38.69199459,24.4,22.3,34.00702064,-2.1,2.1,,N,
Au,3481_L,L,Ctenophorus isolepis,1/3/1979 08:47,0,48,39.4,36.72,38.18147072,27.7,26.79,34.30842634,2.7,0.9,,N,
Au,3485_L,L,Ctenophorus isolepis,1/3/1979 09:45,0,33,39,38.19,38.96100592,28.8,31.02,32.77842254,0.8,-2.2,,N,
Au,3499_L,L,Ctenophorus isolepis,1/3/1979 17:00,-2.5,50,39,38.96,27.28858206,33,32.78,24.00452543,0,0.2,,N,
Au,3518_L,L,Ctenophorus isolepis,2/3/1979 08:05,0,50,37.7,38.26,38.42883322,24.7,26.07,35.53699914,-0.6,-1.4,,N,
Au,3519_L,L,Ctenophorus isolepis,2/3/1979 08:06,0,50,36.5,38.27,38.42883322,24.7,26.14,35.53699914,-1.8,-1.4,,N,
Au,3532_L,L,Ctenophorus isolepis,2/3/1979 09:12,0,42,39.2,38.61,38.98936108,26.6,30.14,34.53784353,0.6,-3.5,,N,
Au,3533_L,L,Ctenophorus isolepis,2/3/1979 09:20,0,42,39,38.47,38.98936108,29,30.37,34.53784353,0.5,-1.4,,N,
Au,3582_L,L,Ctenophorus isolepis,3/3/1979 08:11,0,45,35.8,36.59,38.82185153,23.4,22.29,33.99873207,-0.8,1.1,,N,
Au,3583_L,L,Ctenophorus isolepis,3/3/1979 08:21,0,45,35.9,36.94,38.82185153,22.1,22.73,33.99873207,-1,-0.6,,N,
Au,3585_L,L,Ctenophorus isolepis,3/3/1979 08:55,0,39,38.9,38.15,38.34762489,24.9,24.24,33.04260604,0.8,0.7,,N,
Au,3586_L,L,Ctenophorus isolepis,3/3/1979 08:58,0,39,37.3,38.25,38.34762489,24.9,24.38,33.04260604,-1,0.5,,N,
Au,3592_L,L,Ctenophorus isolepis,3/3/1979 10:02,0,21,39.8,38.88,38.87588775,25.5,29.52,31.56311635,0.9,-4,,N,
Au,3596_L,L,Ctenophorus isolepis,3/3/1979 14:22,-2.5,50,38.5,38.66,30.49763232,32.8,32.66,25.39065641,-0.2,0.1,,N,
Au,846_L,L,Ctenophorus isolepis,24/8/1978 10:02,0,0,35.6,36.17,29.03961659,20.6,17.14,17.03355345,-0.6,3.5,,N,
Au,847_L,L,Ctenophorus isolepis,24/8/1978 10:11,0,0,36.6,35.65,29.03961659,21,17.65,17.03355345,1,3.4,,N,
Au,851_L,L,Ctenophorus isolepis,24/8/1978 12:02,-2.5,50,36.6,34.87,15.00370845,21.2,20.69,14.40375578,1.7,0.5,,N,
Au,854_L,L,Ctenophorus isolepis,24/8/1978 14:00,-2.5,50,32.5,30.95,13.26945351,22.7,20.27,11.10044573,1.6,2.4,,N,
Au,856_L,L,Ctenophorus isolepis,24/8/1978 14:26,-2.5,50,34.5,30.47,13.26945351,23,20.13,11.10044573,4,2.9,,N,
Au,857_L,L,Ctenophorus isolepis,24/8/1978 14:30,-2.5,50,31.9,30.4,12.42927761,23.7,20.11,10.45559683,1.5,3.6,,N,
Au,904_L,L,Ctenophorus isolepis,15/10/1978 08:45,0,0,37,32.4,34.83574688,15.7,14.8,21.55307989,4.6,0.9,,N,
Au,906_L,L,Ctenophorus isolepis,15/10/1978 09:00,0,0,32.5,32.33,34.83574688,15.4,15.17,21.55307989,0.2,0.2,,N,
Au,907_L,L,Ctenophorus isolepis,15/10/1978 09:05,0,0,34.7,32.72,34.83574688,14.9,15.25,21.55307989,2,-0.3,,N,
Au,908_L,L,Ctenophorus isolepis,15/10/1978 09:25,0,0,37.6,34.26,34.83574688,16.3,15.58,21.55307989,3.3,0.7,,N,
Au,910_L,L,Ctenophorus isolepis,15/10/1978 10:30,-2.5,50,37.3,37.77,22.62620509,17.7,17.55,17.56724258,-0.5,0.1,,N,
Au,911_L,L,Ctenophorus isolepis,15/10/1978 10:50,-2.5,50,37,38.3,22.62620509,17.6,18.47,17.56724258,-1.3,-0.9,,N,
Au,914_L,L,Ctenophorus isolepis,15/10/1978 13:20,-2.5,50,37.8,38.08,19.85346243,22.2,21.78,17.42771377,-0.3,0.4,,N,
Au,915_L,L,Ctenophorus isolepis,15/10/1978 13:40,-2.5,50,39.3,38.24,19.0462111,21.6,21.78,15.43239012,1.1,-0.2,,N,
Au,916_L,L,Ctenophorus isolepis,15/10/1978 13:45,-2.5,50,39,38.28,19.0462111,22,21.78,15.43239012,0.7,0.2,,N,
Au,917_L,L,Ctenophorus isolepis,15/10/1978 15:19,-2.5,50,37.5,37.5,18.42654312,22,22.03,14.70328,0,0,,N,
Au,918_L,L,Ctenophorus isolepis,15/10/1978 16:04,-2.5,50,36.3,34.47,17.60637452,23.6,21.47,13.54107059,1.8,2.1,,N,
Au,923_L,L,Ctenophorus isolepis,16/10/1978 08:06,0,0,34,34.63,36.35406602,18.3,18.4,24.1156797,-0.6,-0.1,,N,
Au,924_L,L,Ctenophorus isolepis,16/10/1978 08:21,0,0,36.4,34.59,36.35406602,18.4,18.84,24.1156797,1.8,-0.4,,N,
Au,933_L,L,Ctenophorus isolepis,16/10/1978 09:24,0,0,36.5,35.92,31.7695552,20.4,20.26,23.64710627,0.6,0.1,,N,
Au,972_L,L,Ctenophorus isolepis,24/10/1978 11:06,-2.5,50,38,38.11,25.08459558,26.2,26.72,23.41665702,-0.1,-0.5,,N,
Au,973_L,L,Ctenophorus isolepis,24/10/1978 11:14,-2.5,50,38.7,38.17,25.08459558,28.4,26.83,23.41665702,0.5,1.6,,N,
Au,978_L,L,Ctenophorus isolepis,24/10/1978 13:40,-2.5,50,39.3,38.2,21.67685719,26.9,28.38,19.32383313,1.1,-1.5,,N,
Au,990_L,L,Ctenophorus isolepis,25/10/1978 08:27,0,24,36.2,35.26,38.84643076,25.3,23.81,29.55047777,0.9,1.5,,N,
Au,991_L,L,Ctenophorus isolepis,25/10/1978 09:07,0,0,37.6,38.48,37.41226699,26.4,25.2,29.8443424,-0.9,1.2,,N,
Au,994_L,L,Ctenophorus isolepis,25/10/1978 09:13,0,0,38.3,38.44,37.41226699,26.3,25.31,29.8443424,-0.1,1,,N,
Au,995_L,L,Ctenophorus isolepis,25/10/1978 09:40,0,0,38.4,38.26,32.70117336,26.5,25.8,28.26622732,0.1,0.7,,N,
Au,996_L,L,Ctenophorus isolepis,25/10/1978 09:44,0,0,39.3,38.23,32.70117336,26.7,25.87,28.26622732,1.1,0.8,,N,
Au,1071_R,R,Ctenotus quatt,29/10/1978 13:08,-2.5,50,24.2,35.81,21.41855899,19.7,22.78,20.15109699,-11.6,-3.1,,N,
Au,2468_R,R,Ctenotus quatt,15/1/1979 09:00,-10,50,34,40.84,43.1892251,30.9,37.18,42.94902099,-6.8,-6.3,,N,
Au,4039_R,R,Ctenotus quatt,13/3/1979 11:25,0,0,29.5,35.77,35.62526754,26,33.8,31.41361137,-6.3,-7.8,,N,
Au,4037_R,R,Ctenotus quatt,13/3/1979 11:22,0,0,29.5,35.77,35.62526754,24.8,33.83,31.41361137,-6.3,-9,,N,
Au,4034_R,R,Ctenotus quatt,13/3/1979 11:06,0,0,29.4,35.74,35.62526754,24.8,33.94,31.41361137,-6.3,-9.1,,N,
Au,4040_R,R,Ctenotus quatt,13/3/1979 11:53,0,0,29.8,35.82,30.57288411,25.8,33.6,29.19335997,-6,-7.8,,N,
Au,4020_R,R,Ctenotus quatt,13/3/1979 12:24,0,0,30.1,35.92,30.57288411,27.7,33.54,29.19335997,-5.8,-5.8,,N,
Au,2729_R,R,Ctenotus quatt,31/1/1979 08:20,-10,50,30.9,36.1,42.48798552,33.7,28.97,43.4020235,-5.2,4.7,,N,
Au,2584_R,R,Ctenotus quatt,21/1/1979 09:15,0,50,31,35.96,36.42514562,24.6,28.53,32.996298,-5,-3.9,,N,
Au,2290_R,R,Ctenotus quatt,1/1/1979 09:28,-10,50,36.2,40.87,40.48650804,29.7,36.83,42.10076144,-4.7,-7.1,,N,
Au,2692_R,R,Ctenotus quatt,29/1/1979 11:00,0,30,39,43.26,36.05110119,35.6,38.34,34.25034457,-4.3,-2.7,,N,
Au,2464_R,R,Ctenotus quatt,15/1/1979 06:45,-10,50,30.5,34.05,41.33879791,28.3,27.57,42.77814569,-3.5,0.7,,N,
Au,3640_R,R,Ctenotus quatt,4/3/1979 11:25,0,0,36,38.83,33.55769562,32.2,33.48,31.03338407,-2.8,-1.3,,N,
Au,2271_R,R,Ctenotus quatt,31/12/1978 07:15,-5,50,33.4,35.69,40.99076219,34.5,31.81,42.87171704,-2.3,2.7,,N,
Au,2247_R,R,Ctenotus quatt,30/12/1978 09:25,-5,50,36,37.91,41.21815113,33.3,35.25,40.79530209,-1.9,-2,,N,
Au,2763_R,R,Ctenotus quatt,2/2/1979 13:40,-2.5,50,34.4,35.88,33.15099604,28.6,31.64,22.78915394,-1.5,-3,,N,
Au,1122_R,R,Ctenotus quatt,1/11/1978 10:25,0,21,34.4,35.69,36.01328812,26.4,25.4,27.01321121,-1.3,1,,N,
Au,1922_R,R,Ctenotus quatt,12/12/1978 07:35,0,50,31.4,32.66,35.37480289,20.2,19.34,31.40040998,-1.3,0.9,,N,
Au,2690_R,R,Ctenotus quatt,29/1/1979 08:52,0,50,36.9,38.23,41.14194833,34,34.41,38.30123343,-1.3,-0.4,,N,
Au,2758_R,R,Ctenotus quatt,2/2/1979 09:17,0,45,33.8,35.14,35.61228968,22.4,25.63,31.11144477,-1.3,-3.2,,N,
Au,1539_R,R,Ctenotus quatt,18/11/1978 12:38,-2.5,50,34.3,35.47,20.38235205,25.2,26.1,19.44930604,-1.2,-0.9,,N,
Au,1969_R,R,Ctenotus quatt,14/12/1978 09:36,0,50,36.6,37.63,37.63769367,34.2,32.56,35.02233254,-1,1.6,,N,
Au,3628_R,R,Ctenotus quatt,4/3/1979 11:48,0,0,38.5,39.39,28.53771921,32.6,33.86,30.04345909,-0.9,-1.3,,N,
Au,1149_R,R,Ctenotus quatt,2/11/1978 09:45,0,33,34.8,35.62,36.00661687,30.2,26.98,29.68779227,-0.8,3.2,,N,
